Elapsed,PiezoValue,BucketFlip,BucketCount
0,0
2026701,277,0,0
2026802,268,0,0
2026903,2211004,269,0,0
2211105,275,0,0
2211206,286,0,0
2211307,279,0,0
2211408,275,0,0
2211509,278,0,0
2211610,278,0,0
2211711,288,0,0
2211812,264,0,0
2211913,269,0,0
2212014,269,0,0
2212115,266,0,0
2212216,269,0,0
2212317,265,0,0
2212418,268,0,0
2212519,278,0,0
2212620,278,0,0
2212721,266,0,0
