Elapsed,PiezoValue,BucketFlip,BucketCount
33910,14,0,0
33916,14,0,0
33922,16,0,0
33928,13,0,0
33934,13,0,0
33940,13,0,0
33946,15,0,0
33952,13,0,0
33958,14,0,0
33964,14,0,0
33970,14,0,0
33976,12,0,0
33982,13,0,0
33988,13,0,0
33994,15,0,0
34000,12,0,0
34006,12,0,0
34012,12,0,0
34018,15,0,0
34024,12,0,0
34030,14,0,0
34036,13,0,0
34042,15,0,0
34048,10,0,0
34054,11,0,0
34060,12,0,0
34066,11,0,0
34072,13,0,0
34078,13,0,0
34084,13,0,0
34090,10,0,0
34096,14,0,0
34102,12,0,0
34108,15,0,0
34114,13,0,0
34120,13,0,0
34126,11,0,0
34132,13,0,0
34138,13,0,0
34144,12,0,0
34150,13,0,0
34156,14,0,0
34162,14,0,0
34168,12,0,0
34174,17,0,0
34180,12,0,0
34186,12,0,0
34192,15,0,0
34198,9,0,0
34204,12,0,0
34210,12,0,0
34216,13,0,0
34222,12,0,0
34228,16,0,0
34234,14,0,0
34240,14,0,0
34246,15,0,0
34252,10,0,0
34258,13,0,0
34264,16,0,0
34270,14,0,0
34276,14,0,0
34282,11,0,0
34288,15,0,0
34294,11,0,0
34300,15,0,0
34306,13,0,0
34312,14,0,0
34318,11,0,0
34324,12,0,0
34330,13,0,0
34336,10,0,0
34342,15,0,0
34348,12,0,0
34354,14,0,0
34360,18,0,0
34366,13,0,0
34372,14,0,0
34378,13,0,0
34384,13,0,0
34390,13,0,0
34396,12,0,0
34402,11,0,0
34408,14,0,0
34414,14,0,0
34420,14,0,0
34426,14,0,0
34432,11,0,0
34438,15,0,0
34444,14,0,0
34450,12,0,0
34456,13,0,0
34462,19,0,0
34468,13,0,0
34474,14,0,0
34480,13,0,0
34486,12,0,0
34492,11,0,0
34498,13,0,0
34504,15,0,0
34510,12,0,0
34516,13,0,0
34522,12,0,0
34528,12,0,0
34534,12,0,0
34540,14,0,0
34546,12,0,0
34552,13,0,0
34558,14,0,0
34564,17,0,0
34570,12,0,0
34576,13,0,0
34582,15,0,0
34588,16,0,0
34594,13,0,0
34600,13,0,0
34606,14,0,0
34612,11,0,0
34618,12,0,0
34624,13,0,0
34630,13,0,0
34636,12,0,0
34642,11,0,0
34648,12,0,0
34654,13,0,0
34660,13,0,0
34666,11,0,0
34672,11,0,0
34678,14,0,0
34684,11,0,0
34690,13,0,0
34696,12,0,0
34702,15,0,0
34708,16,0,0
34714,14,0,0
34720,16,0,0
34726,15,0,0
34732,12,0,0
34738,12,0,0
34744,15,0,0
34750,13,0,0
34756,15,0,0
34762,11,0,0
34768,13,0,0
34774,11,0,0
34780,12,0,0
34786,11,0,0
34792,12,0,0
34798,13,0,0
34804,14,0,0
34810,13,0,0
34816,13,0,0
34822,13,0,0
34828,13,0,0
34834,10,0,0
34840,14,0,0
34846,14,0,0
34852,14,0,0
34858,12,0,0
34864,12,0,0
34870,11,0,0
34876,13,0,0
34882,14,0,0
34888,14,0,0
34894,12,0,0
34900,14,0,0
34906,13,0,0
34912,13,0,0
34918,16,0,0
34924,14,0,0
34930,11,0,0
34936,12,0,0
34942,13,0,0
34948,13,0,0
34954,12,0,0
34960,14,0,0
34966,15,0,0
34972,13,0,0
34978,13,0,0
34984,11,0,0
34990,13,0,0
34996,11,0,0
35002,15,0,0
35008,13,0,0
35014,12,0,0
35020,11,0,0
35026,13,0,0
35032,13,0,0
35038,10,0,0
35044,12,0,0
35050,14,0,0
35056,12,0,0
35062,15,0,0
35068,13,0,0
35074,15,0,0
35080,15,0,0
35086,11,0,0
35092,12,0,0
35098,13,0,0
35104,11,0,0
35110,13,0,0
35116,12,0,0
35122,13,0,0
35128,19,0,0
35134,12,0,0
35140,11,0,0
35146,12,0,0
35152,12,0,0
35158,11,0,0
35164,13,0,0
35170,14,0,0
35176,14,0,0
35182,13,0,0
35188,12,0,0
35194,14,0,0
35200,17,0,0
35206,12,0,0
35212,14,0,0
35218,10,0,0
35224,15,0,0
35230,13,0,0
35236,12,0,0
35242,6,0,0
35248,14,0,0
35254,14,0,0
35260,14,0,0
35266,12,0,0
35272,13,0,0
35278,16,0,0
35284,13,0,0
35290,12,0,0
35296,10,0,0
35302,10,0,0
35308,13,0,0
35314,11,0,0
35320,12,0,0
35326,10,0,0
35332,15,0,0
35338,12,0,0
35344,14,0,0
35350,13,0,0
35356,18,0,0
35362,15,0,0
35368,12,0,0
35374,13,0,0
35380,12,0,0
35386,13,0,0
35392,12,0,0
35398,12,0,0
35404,12,0,0
35410,13,0,0
35416,13,0,0
35422,12,0,0
35428,15,0,0
35434,13,0,0
35440,12,0,0
35446,12,0,0
35452,15,0,0
35458,13,0,0
35464,13,0,0
35470,12,0,0
35476,10,0,0
35482,15,0,0
35488,11,0,0
35494,15,0,0
35500,11,0,0
35506,12,0,0
35512,14,0,0
35518,12,0,0
35524,14,0,0
35530,13,0,0
35536,9,0,0
35542,14,0,0
35548,13,0,0
35554,14,0,0
35560,14,0,0
35566,12,0,0
35572,12,0,0
35578,15,0,0
35584,12,0,0
35590,12,0,0
35596,13,0,0
35602,12,0,0
35608,15,0,0
35614,15,0,0
35620,14,0,0
35626,13,0,0
35632,13,0,0
35638,13,0,0
35644,13,0,0
35650,12,0,0
35656,12,0,0
35662,13,0,0
35668,11,0,0
35674,13,0,0
35680,11,0,0
35686,14,0,0
35692,12,0,0
35698,11,0,0
35704,14,0,0
35710,16,0,0
35716,10,0,0
35722,10,0,0
35728,13,0,0
35734,10,0,0
35740,13,0,0
35746,13,0,0
35752,13,0,0
35758,11,0,0
35764,12,0,0
35770,14,0,0
35776,12,0,0
35782,19,0,0
35788,10,0,0
35794,18,0,0
35800,11,0,0
35806,12,0,0
35812,14,0,0
35818,14,0,0
35824,13,0,0
35830,13,0,0
35836,13,0,0
35842,14,0,0
35848,16,0,0
35854,10,0,0
35860,13,0,0
35866,12,0,0
35872,14,0,0
35878,14,0,0
35884,13,0,0
35890,15,0,0
35896,13,0,0
35902,14,0,0
35908,13,0,0
35914,15,0,0
35920,11,0,0
35926,15,0,0
35932,9,0,0
35938,10,0,0
35944,12,0,0
35950,11,0,0
35956,12,0,0
35962,13,0,0
35968,14,0,0
35974,13,0,0
35980,13,0,0
35986,12,0,0
35992,13,0,0
35998,15,0,0
36004,11,0,0
36010,15,0,0
36016,12,0,0
36022,13,0,0
36028,13,0,0
36034,13,0,0
36040,12,0,0
36046,11,0,0
36052,13,0,0
36058,14,0,0
36064,15,0,0
36070,11,0,0
36076,14,0,0
36082,7,0,0
36088,14,0,0
36094,13,0,0
36100,22,0,0
36106,14,0,0
36112,12,0,0
36118,12,0,0
36124,16,0,0
36130,13,0,0
36136,14,0,0
36142,11,0,0
36148,11,0,0
36154,10,0,0
36160,11,0,0
36166,11,0,0
36172,11,0,0
36178,14,0,0
36184,11,0,0
36190,14,0,0
36196,12,0,0
36202,13,0,0
36208,12,0,0
36214,10,0,0
36220,13,0,0
36225,18,0,0
36231,19,0,0
36237,16,0,0
36243,16,0,0
36249,14,0,0
36255,13,0,0
36261,13,0,0
36267,11,0,0
36273,12,0,0
36279,10,0,0
36285,13,0,0
36291,12,0,0
36297,11,0,0
36303,12,0,0
36309,13,0,0
36315,14,0,0
36321,13,0,0
36327,13,0,0
36333,10,0,0
36339,12,0,0
36345,14,0,0
36351,13,0,0
36357,11,0,0
36363,13,0,0
36369,12,0,0
36375,13,0,0
36381,13,0,0
36387,12,0,0
36393,12,0,0
36399,12,0,0
36405,14,0,0
36411,14,0,0
36417,12,0,0
36423,12,0,0
36429,13,0,0
36435,12,0,0
36441,13,0,0
36447,14,0,0
36453,12,0,0
36459,12,0,0
36465,14,0,0
36471,14,0,0
36477,12,0,0
36483,14,0,0
36489,8,0,0
36495,10,0,0
36501,11,0,0
36507,12,0,0
36513,12,0,0
36519,15,0,0
36525,12,0,0
36531,12,0,0
36537,12,0,0
36543,14,0,0
36549,12,0,0
36555,14,0,0
36561,12,0,0
36567,12,0,0
36573,13,0,0
36579,13,0,0
36585,9,0,0
36591,12,0,0
36597,11,0,0
36603,11,0,0
36609,14,0,0
36615,15,0,0
36621,11,0,0
36627,13,0,0
36633,14,0,0
36639,12,0,0
36645,15,0,0
36651,13,0,0
36657,14,0,0
36663,13,0,0
36669,13,0,0
36675,12,0,0
36681,13,0,0
36687,12,0,0
36693,13,0,0
36699,11,0,0
36705,14,0,0
36711,13,0,0
36717,13,0,0
36723,10,0,0
36729,17,0,0
36735,12,0,0
36741,13,0,0
36747,12,0,0
36753,12,0,0
36759,13,0,0
36765,13,0,0
36771,13,0,0
36777,14,0,0
36783,14,0,0
36789,13,0,0
36795,14,0,0
36801,13,0,0
36807,13,0,0
36813,15,0,0
36819,13,0,0
36825,11,0,0
36831,12,0,0
36837,11,0,0
36843,16,0,0
36849,15,0,0
36855,12,0,0
36861,15,0,0
36867,13,0,0
36873,9,0,0
36879,14,0,0
36885,12,0,0
36891,15,0,0
36897,14,0,0
36903,14,0,0
36909,12,0,0
36915,15,0,0
36921,13,0,0
36927,13,0,0
36933,14,0,0
36939,14,0,0
36945,20,0,0
36951,10,0,0
36957,12,0,0
36963,12,0,0
36969,14,0,0
36975,14,0,0
36981,15,0,0
36987,13,0,0
36993,14,0,0
36999,12,0,0
37005,13,0,0
37011,16,0,0
37017,11,0,0
37023,14,0,0
37029,12,0,0
37035,12,0,0
37041,14,0,0
37047,15,0,0
37053,15,0,0
37059,14,0,0
37065,12,0,0
37071,13,0,0
37077,12,0,0
37083,12,0,0
37089,11,0,0
37095,15,0,0
37101,14,0,0
37107,14,0,0
37113,13,0,0
37119,14,0,0
37125,14,0,0
37131,15,0,0
37137,14,0,0
37143,11,0,0
37149,10,0,0
37155,14,0,0
37161,14,0,0
37167,13,0,0
37173,13,0,0
37179,13,0,0
37185,11,0,0
37191,15,0,0
37197,13,0,0
37203,13,0,0
37209,13,0,0
37215,20,0,0
37221,13,0,0
37227,14,0,0
37233,14,0,0
37239,17,0,0
37245,15,0,0
37251,13,0,0
37257,12,0,0
37263,14,0,0
37269,13,0,0
37275,11,0,0
37281,15,0,0
37287,12,0,0
37293,15,0,0
37299,12,0,0
37305,14,0,0
37311,10,0,0
37317,12,0,0
37323,13,0,0
37329,15,0,0
37335,13,0,0
37341,13,0,0
37347,14,0,0
37353,12,0,0
37359,15,0,0
37365,14,0,0
37371,12,0,0
37377,15,0,0
37383,15,0,0
37389,15,0,0
37395,14,0,0
37401,15,0,0
37407,14,0,0
37413,15,0,0
37419,11,0,0
37425,11,0,0
37431,14,0,0
37437,13,0,0
37443,15,0,0
37449,12,0,0
37455,13,0,0
37461,11,0,0
37467,14,0,0
37473,13,0,0
37479,14,0,0
37485,12,0,0
37491,13,0,0
37497,17,0,0
37503,12,0,0
37509,14,0,0
37515,11,0,0
37521,13,0,0
37527,13,0,0
37533,14,0,0
37539,12,0,0
37545,13,0,0
37551,14,0,0
37557,12,0,0
37563,14,0,0
37569,13,0,0
37575,13,0,0
37581,13,0,0
37587,13,0,0
37593,12,0,0
37599,14,0,0
37605,15,0,0
37611,14,0,0
37617,13,0,0
37623,14,0,0
37629,14,0,0
37635,14,0,0
37641,13,0,0
37647,25,0,0
37653,13,0,0
37659,13,0,0
37665,16,0,0
37671,14,0,0
37677,10,0,0
37683,10,0,0
37689,12,0,0
37695,15,0,0
37701,11,0,0
37707,11,0,0
37713,20,0,0
37719,12,0,0
37725,15,0,0
37731,13,0,0
37737,12,0,0
37743,12,0,0
37749,13,0,0
37755,13,0,0
37761,17,0,0
37767,11,0,0
37773,13,0,0
37779,12,0,0
37785,13,0,0
37791,12,0,0
37797,14,0,0
37803,17,0,0
37809,16,0,0
37815,13,0,0
37821,14,0,0
37827,16,0,0
37833,12,0,0
37839,17,0,0
37845,16,0,0
37851,14,0,0
37857,12,0,0
37863,14,0,0
37869,16,0,0
37875,14,0,0
37881,15,0,0
37887,14,0,0
37893,14,0,0
37899,12,0,0
37905,10,0,0
37911,14,0,0
37917,13,0,0
37923,12,0,0
37929,14,0,0
37935,13,0,0
37941,13,0,0
37947,13,0,0
37953,12,0,0
37959,12,0,0
37965,14,0,0
37971,12,0,0
37977,12,0,0
37983,14,0,0
37989,14,0,0
37995,14,0,0
38001,12,0,0
38007,12,0,0
38013,16,0,0
38019,8,0,0
38025,12,0,0
38031,13,0,0
38037,15,0,0
38043,14,0,0
38049,15,0,0
38055,14,0,0
38061,13,0,0
38067,15,0,0
38073,12,0,0
38079,14,0,0
38085,12,0,0
38091,8,0,0
38097,16,0,0
38103,11,0,0
38109,16,0,0
38115,15,0,0
38121,12,0,0
38127,16,0,0
38133,13,0,0
38139,13,0,0
38145,15,0,0
38151,15,0,0
38157,14,0,0
38163,16,0,0
38169,15,0,0
38175,13,0,0
38181,15,0,0
38187,11,0,0
38193,13,0,0
38199,12,0,0
38205,12,0,0
38211,12,0,0
38217,13,0,0
38223,13,0,0
38229,12,0,0
38235,13,0,0
38241,13,0,0
38247,14,0,0
38253,12,0,0
38259,13,0,0
38265,13,0,0
38271,12,0,0
38277,14,0,0
38283,13,0,0
38289,10,0,0
38295,15,0,0
38301,12,0,0
38307,14,0,0
38313,11,0,0
38319,12,0,0
38325,13,0,0
38331,14,0,0
38337,12,0,0
38343,14,0,0
38349,12,0,0
38355,12,0,0
38361,14,0,0
38367,16,0,0
38373,11,0,0
38379,14,0,0
38385,16,0,0
38391,12,0,0
38397,15,0,0
38403,12,0,0
38409,12,0,0
38415,16,0,0
38421,11,0,0
38427,14,0,0
38433,16,0,0
38439,16,0,0
38445,13,0,0
38451,13,0,0
38457,13,0,0
38463,13,0,0
38469,14,0,0
38475,12,0,0
38481,14,0,0
38487,15,0,0
38493,13,0,0
38499,14,0,0
38505,12,0,0
38511,13,0,0
38517,12,0,0
38523,13,0,0
38529,14,0,0
38535,14,0,0
38541,13,0,0
38547,14,0,0
38553,12,0,0
38559,12,0,0
38565,12,0,0
38571,12,0,0
38577,11,0,0
38583,14,0,0
38589,16,0,0
38595,14,0,0
38601,13,0,0
38607,14,0,0
38613,13,0,0
38619,12,0,0
38625,13,0,0
38631,15,0,0
38637,13,0,0
38643,14,0,0
38649,13,0,0
38655,13,0,0
38661,16,0,0
38667,14,0,0
38673,13,0,0
38679,14,0,0
38685,12,0,0
38691,13,0,0
38697,17,0,0
38703,12,0,0
38709,13,0,0
38715,15,0,0
38721,12,0,0
38727,9,0,0
38733,12,0,0
38739,11,0,0
38745,14,0,0
38751,16,0,0
38757,10,0,0
38763,12,0,0
38769,14,0,0
38775,13,0,0
38781,14,0,0
38787,11,0,0
38793,15,0,0
38799,12,0,0
38805,14,0,0
38811,14,0,0
38817,12,0,0
38823,14,0,0
38829,16,0,0
38835,13,0,0
38841,18,0,0
38847,14,0,0
38853,17,0,0
38859,13,0,0
38865,11,0,0
38871,13,0,0
38877,13,0,0
38883,14,0,0
38889,12,0,0
38895,12,0,0
38901,15,0,0
38907,12,0,0
38913,12,0,0
38919,13,0,0
38925,9,0,0
38931,13,0,0
38937,15,0,0
38943,12,0,0
38949,16,0,0
38955,11,0,0
38961,14,0,0
38967,14,0,0
38973,13,0,0
38979,15,0,0
38985,15,0,0
38991,12,0,0
38997,14,0,0
39003,8,0,0
39009,14,0,0
39015,15,0,0
39021,13,0,0
39027,14,0,0
39033,12,0,0
39039,13,0,0
39045,12,0,0
39051,11,0,0
39057,11,0,0
39063,8,0,0
39069,12,0,0
39075,12,0,0
39081,13,0,0
39087,10,0,0
39093,12,0,0
39099,13,0,0
39105,14,0,0
39111,16,0,0
39117,14,0,0
39123,12,0,0
39129,13,0,0
39135,13,0,0
39141,14,0,0
39147,12,0,0
39153,10,0,0
39159,14,0,0
39165,14,0,0
39171,13,0,0
39177,13,0,0
39183,13,0,0
39189,22,0,0
39195,12,0,0
39201,15,0,0
39207,13,0,0
39213,17,0,0
39219,12,0,0
39225,12,0,0
39231,12,0,0
39237,13,0,0
39243,13,0,0
39249,13,0,0
39255,9,0,0
39261,15,0,0
39267,13,0,0
39273,12,0,0
39279,13,0,0
39285,13,0,0
39291,12,0,0
39297,12,0,0
39303,14,0,0
39309,13,0,0
39315,14,0,0
39321,12,0,0
39327,13,0,0
39333,13,0,0
39339,16,0,0
39345,15,0,0
39351,13,0,0
39357,15,0,0
39363,14,0,0
39369,12,0,0
39375,14,0,0
39381,15,0,0
39387,12,0,0
39393,14,0,0
39399,7,0,0
39405,14,0,0
39411,11,0,0
39417,12,0,0
39423,14,0,0
39429,15,0,0
39435,12,0,0
39441,13,0,0
39447,16,0,0
39453,14,0,0
39459,14,0,0
39465,13,0,0
39471,12,0,0
39477,12,0,0
39483,15,0,0
39489,14,0,0
39495,16,0,0
39501,14,0,0
39507,14,0,0
39513,17,0,0
39519,12,0,0
39525,15,0,0
39531,12,0,0
39537,15,0,0
39543,15,0,0
39549,19,0,0
39555,16,0,0
39561,12,0,0
39567,14,0,0
39573,13,0,0
39579,18,0,0
39585,13,0,0
39591,13,0,0
39597,14,0,0
39603,13,0,0
39609,12,0,0
39615,12,0,0
39621,13,0,0
39627,14,0,0
39633,13,0,0
39639,13,0,0
39645,13,0,0
39651,14,0,0
39657,14,0,0
39663,15,0,0
39669,12,0,0
39675,15,0,0
39681,12,0,0
39687,12,0,0
39693,13,0,0
39699,15,0,0
39705,12,0,0
39711,15,0,0
39717,21,0,0
39723,12,0,0
39729,17,0,0
39735,10,0,0
39741,13,0,0
39747,13,0,0
39753,13,0,0
39759,13,0,0
39765,12,0,0
39771,12,0,0
39777,14,0,0
39783,16,0,0
39789,16,0,0
39795,13,0,0
39801,13,0,0
39807,14,0,0
39813,14,0,0
39819,13,0,0
39825,14,0,0
39831,13,0,0
39837,13,0,0
39843,13,0,0
39849,13,0,0
39855,13,0,0
39861,16,0,0
39867,20,0,0
39873,14,0,0
39879,13,0,0
39885,13,0,0
39891,14,0,0
39897,16,0,0
39903,14,0,0
39909,14,0,0
39915,16,0,0
39921,14,0,0
39927,14,0,0
39933,13,0,0
39939,11,0,0
39945,13,0,0
39951,12,0,0
39957,14,0,0
39963,12,0,0
39969,13,0,0
39975,14,0,0
39981,12,0,0
39987,13,0,0
39993,24,0,0
39999,15,0,0
40005,15,0,0
40011,14,0,0
40017,10,0,0
40023,13,0,0
40029,14,0,0
40035,15,0,0
40041,12,0,0
40047,16,0,0
40053,14,0,0
40059,13,0,0
40065,17,0,0
40071,14,0,0
40077,13,0,0
40083,14,0,0
40089,13,0,0
40095,12,0,0
40101,14,0,0
40107,12,0,0
40113,13,0,0
40119,12,0,0
40125,14,0,0
40131,14,0,0
40137,14,0,0
40143,13,0,0
40149,11,0,0
40155,13,0,0
40161,14,0,0
40167,12,0,0
40173,14,0,0
40179,14,0,0
40185,13,0,0
40191,13,0,0
40197,15,0,0
40203,12,0,0
40209,13,0,0
40215,14,0,0
40221,13,0,0
40227,14,0,0
40233,13,0,0
40239,14,0,0
40245,11,0,0
40251,13,0,0
40257,11,0,0
40263,11,0,0
40269,15,0,0
40275,15,0,0
40281,12,0,0
40287,11,0,0
40293,12,0,0
40299,13,0,0
40305,12,0,0
40311,15,0,0
40317,15,0,0
40323,13,0,0
40329,16,0,0
40335,11,0,0
40341,13,0,0
40347,13,0,0
40353,11,0,0
40359,11,0,0
40365,13,0,0
40371,12,0,0
40377,13,0,0
40383,14,0,0
40389,11,0,0
40395,13,0,0
40401,12,0,0
40407,11,0,0
40413,14,0,0
40419,13,0,0
40425,14,0,0
40431,12,0,0
40437,12,0,0
40443,15,0,0
40449,13,0,0
40455,13,0,0
40461,14,0,0
40467,13,0,0
40473,13,0,0
40479,14,0,0
40485,12,0,0
40491,11,0,0
40497,13,0,0
40503,12,0,0
40509,13,0,0
40515,13,0,0
40521,14,0,0
40527,14,0,0
40533,15,0,0
40539,14,0,0
40545,16,0,0
40551,14,0,0
40557,14,0,0
40563,16,0,0
40569,10,0,0
40575,12,0,0
40581,18,0,0
40587,14,0,0
40593,11,0,0
40599,14,0,0
40605,17,0,0
40611,15,0,0
40617,12,0,0
40623,12,0,0
40629,13,0,0
40635,11,0,0
40641,12,0,0
40647,12,0,0
40653,12,0,0
40659,14,0,0
40665,15,0,0
40671,14,0,0
40677,14,0,0
40683,12,0,0
40689,15,0,0
40695,13,0,0
40701,13,0,0
40707,19,0,0
40713,13,0,0
40719,9,0,0
40725,16,0,0
40731,11,0,0
40737,14,0,0
40743,12,0,0
40749,12,0,0
40755,10,0,0
40761,11,0,0
40767,20,0,0
40773,12,0,0
40779,12,0,0
40785,11,0,0
40791,15,0,0
40797,13,0,0
40803,13,0,0
40809,16,0,0
40815,15,0,0
40821,16,0,0
40827,14,0,0
40833,9,0,0
40839,11,0,0
40845,15,0,0
40851,12,0,0
40857,17,0,0
40863,15,0,0
40869,13,0,0
40875,13,0,0
40881,14,0,0
40887,13,0,0
40893,11,0,0
40899,14,0,0
40905,14,0,0
40911,14,0,0
40917,10,0,0
40923,23,0,0
40929,12,0,0
40935,14,0,0
40941,12,0,0
40947,12,0,0
40953,13,0,0
40959,13,0,0
40965,16,0,0
40971,12,0,0
40977,13,0,0
40983,14,0,0
40989,14,0,0
40995,13,0,0
41001,13,0,0
41007,14,0,0
41013,15,0,0
41019,13,0,0
41025,15,0,0
41031,15,0,0
41037,14,0,0
41043,12,0,0
41049,11,0,0
41055,15,0,0
41061,14,0,0
41067,12,0,0
41073,13,0,0
41079,14,0,0
41085,13,0,0
41091,10,0,0
41097,14,0,0
41153,2484,0,0
41159,0,0,0
41165,0,0,0
41171,0,0,0
41177,0,0,0
41183,0,0,0
41189,1,0,0
41195,1,0,0
41201,0,0,0
41207,0,0,0
41213,0,0,0
41219,0,0,0
41225,0,0,0
41231,0,0,0
41237,0,0,0
41243,39,0,0
41249,20,0,0
41255,0,0,0
41261,60,0,0
41267,16,0,0
41273,0,0,0
41279,43,0,0
41285,0,0,0
41291,41,0,0
41297,0,0,0
41303,17,0,0
41309,11,0,0
41315,7,0,0
41321,13,0,0
41327,7,0,0
41333,17,0,0
41339,6,0,0
41345,28,0,0
41351,10,0,0
41357,14,0,0
41363,12,0,0
41369,13,0,0
41375,12,0,0
41381,19,0,0
41387,8,0,0
41393,11,0,0
41399,11,0,0
41405,13,0,0
41411,10,0,0
41417,14,0,0
41423,12,0,0
41429,14,0,0
41435,12,0,0
41441,13,0,0
41447,13,0,0
41453,12,0,0
41459,13,0,0
41465,15,0,0
41471,12,0,0
41477,11,0,0
41483,13,0,0
41489,14,0,0
41495,12,0,0
41501,12,0,0
41507,11,0,0
41513,16,0,0
41519,12,0,0
41525,13,0,0
41531,11,0,0
41537,13,0,0
41543,13,0,0
41549,12,0,0
41555,15,0,0
41561,13,0,0
41567,10,0,0
41573,12,0,0
41579,15,0,0
41585,14,0,0
41591,14,0,0
41597,10,0,0
41603,13,0,0
41609,15,0,0
41615,12,0,0
41621,12,0,0
41627,13,0,0
41633,12,0,0
41639,14,0,0
41645,12,0,0
41651,13,0,0
41657,16,0,0
41663,13,0,0
41669,17,0,0
41675,11,0,0
41681,12,0,0
41687,10,0,0
41693,19,0,0
41699,14,0,0
41705,15,0,0
41711,15,0,0
41717,12,0,0
41723,16,0,0
41729,14,0,0
41735,12,0,0
41741,12,0,0
41747,12,0,0
41753,12,0,0
41759,15,0,0
41765,13,0,0
41771,11,0,0
41777,18,0,0
41783,10,0,0
41789,14,0,0
41795,14,0,0
41801,12,0,0
41807,18,0,0
41813,14,0,0
41819,14,0,0
41825,13,0,0
41831,13,0,0
41837,14,0,0
41843,13,0,0
41849,13,0,0
41855,13,0,0
41861,14,0,0
41867,12,0,0
41873,11,0,0
41879,14,0,0
41885,11,0,0
41891,13,0,0
41897,15,0,0
41903,14,0,0
41909,18,0,0
41915,13,0,0
41921,14,0,0
41927,11,0,0
41933,19,0,0
41939,14,0,0
41945,15,0,0
41951,12,0,0
41957,13,0,0
41963,16,0,0
41969,13,0,0
41975,14,0,0
41981,13,0,0
41987,14,0,0
41993,13,0,0
41999,15,0,0
42005,10,0,0
42011,17,0,0
42017,13,0,0
42023,14,0,0
42029,15,0,0
42035,14,0,0
42041,12,0,0
42047,15,0,0
42053,14,0,0
42059,14,0,0
42065,14,0,0
42071,12,0,0
42077,12,0,0
42083,15,0,0
42089,12,0,0
42095,14,0,0
42101,11,0,0
42107,12,0,0
42113,16,0,0
42119,13,0,0
42125,12,0,0
42131,14,0,0
42137,12,0,0
42143,14,0,0
42149,17,0,0
42155,12,0,0
42161,11,0,0
