Elapsed,PiezoValue,BucketFlip,BucketCount
459017,14,0,0
459023,16,0,0
459029,13,0,0
459035,10,0,0
459041,14,0,0
459047,11,0,0
459053,16,0,0
459059,9,0,0
459065,12,0,0
459071,12,0,0
459077,12,0,0
459083,16,0,0
459089,12,0,0
459095,9,0,0
459101,9,0,0
459107,11,0,0
459113,10,0,0
459119,14,0,0
459125,16,0,0
459131,12,0,0
459137,29,0,0
459143,15,0,0
459149,9,0,0
459155,14,0,0
459161,12,0,0
459167,12,0,0
459173,12,0,0
459179,11,0,0
459185,16,0,0
459191,13,0,0
459197,12,0,0
459203,16,0,0
459209,15,0,0
459215,14,0,0
459221,13,0,0
459227,11,0,0
459233,13,0,0
459239,12,0,0
459245,11,0,0
459251,11,0,0
459257,8,0,0
459263,11,0,0
459269,13,0,0
459275,12,0,0
459281,13,0,0
459287,12,0,0
459293,11,0,0
459299,11,0,0
459305,16,0,0
459311,13,0,0
459317,8,0,0
459323,15,0,0
459329,17,0,0
459335,16,0,0
459341,13,0,0
459347,16,0,0
459353,11,0,0
459359,14,0,0
459365,12,0,0
459371,14,0,0
459377,11,0,0
459383,12,0,0
459389,10,0,0
459395,15,0,0
459401,15,0,0
459407,12,0,0
459413,9,0,0
459419,14,0,0
459425,14,0,0
459431,16,0,0
459437,10,0,0
459443,13,0,0
459449,13,0,0
459455,15,0,0
459461,12,0,0
459467,10,0,0
459473,15,0,0
459479,16,0,0
459485,13,0,0
459491,16,0,0
459497,14,0,0
459503,8,0,0
459509,12,0,0
459515,11,0,0
459521,14,0,0
459527,14,0,0
459533,14,0,0
459539,12,0,0
459545,17,0,0
459551,13,0,0
459557,11,0,0
459563,12,0,0
459569,14,0,0
459575,12,0,0
459581,11,0,0
459587,15,0,0
459593,12,0,0
459599,10,0,0
459605,12,0,0
459611,13,0,0
459617,14,0,0
459623,11,0,0
459629,10,0,0
459635,12,0,0
459641,12,0,0
459647,10,0,0
459653,10,0,0
459659,13,0,0
459665,12,0,0
459671,14,0,0
459677,11,0,0
459683,11,0,0
459689,18,0,0
459695,16,0,0
459701,13,0,0
459707,14,0,0
459713,13,0,0
459719,12,0,0
459725,13,0,0
459731,13,0,0
459737,13,0,0
459743,12,0,0
459749,10,0,0
459755,14,0,0
459761,13,0,0
459767,11,0,0
459773,9,0,0
459779,12,0,0
459785,16,0,0
459791,12,0,0
459797,16,0,0
459803,13,0,0
459809,10,0,0
459815,12,0,0
459821,12,0,0
459827,17,0,0
459833,14,0,0
459839,16,0,0
459845,13,0,0
459851,16,0,0
459857,15,0,0
459863,12,0,0
459869,13,0,0
459875,11,0,0
459881,13,0,0
459887,12,0,0
459893,11,0,0
459899,11,0,0
459905,15,0,0
459911,15,0,0
459917,16,0,0
459923,22,0,0
459929,16,0,0
459935,11,0,0
459941,12,0,0
459947,10,0,0
459953,15,0,0
459959,11,0,0
459965,13,0,0
459971,20,0,0
459977,12,0,0
459983,12,0,0
459989,14,0,0
459995,16,0,0
460001,11,0,0
460007,13,0,0
460013,11,0,0
460019,15,0,0
460025,9,0,0
460031,12,0,0
460037,12,0,0
460043,11,0,0
460049,10,0,0
460055,14,0,0
460061,10,0,0
460067,12,0,0
460073,15,0,0
460079,12,0,0
460085,13,0,0
460091,14,0,0
460097,15,0,0
460103,14,0,0
460109,13,0,0
460115,11,0,0
460121,13,0,0
460127,14,0,0
460133,15,0,0
460139,16,0,0
460145,11,0,0
460151,20,0,0
460157,18,0,0
460163,12,0,0
460169,11,0,0
460175,15,0,0
460181,14,0,0
460187,17,0,0
460193,15,0,0
460199,14,0,0
460205,12,0,0
460211,13,0,0
460217,11,0,0
460223,13,0,0
460229,12,0,0
460235,16,0,0
460241,10,0,0
460247,10,0,0
460253,14,0,0
460259,13,0,0
460265,12,0,0
460271,10,0,0
460277,15,0,0
460283,16,0,0
460289,14,0,0
460295,7,0,0
460301,12,0,0
460307,11,0,0
460313,12,0,0
460319,11,0,0
460325,12,0,0
460331,11,0,0
460337,19,0,0
460343,12,0,0
460349,14,0,0
460355,16,0,0
460361,10,0,0
460367,17,0,0
460373,12,0,0
460379,8,0,0
460385,13,0,0
460391,13,0,0
460397,13,0,0
460403,13,0,0
460409,13,0,0
460415,12,0,0
460421,11,0,0
460427,13,0,0
460433,12,0,0
460439,15,0,0
460445,13,0,0
460451,10,0,0
460457,13,0,0
460463,10,0,0
460469,9,0,0
460475,13,0,0
460481,16,0,0
460487,13,0,0
460493,14,0,0
460499,16,0,0
460505,13,0,0
460511,11,0,0
460517,14,0,0
460523,16,0,0
460529,12,0,0
460535,11,0,0
460541,14,0,0
460547,13,0,0
460553,14,0,0
460559,14,0,0
460565,16,0,0
460571,16,0,0
460577,12,0,0
460583,13,0,0
460589,21,0,0
460595,14,0,0
460601,13,0,0
460607,14,0,0
460613,14,0,0
460619,14,0,0
460625,13,0,0
460631,13,0,0
460637,14,0,0
460643,15,0,0
460649,11,0,0
460655,14,0,0
460661,14,0,0
460667,12,0,0
460673,0,0,0
460679,25,0,0
460685,5,0,0
460691,5,0,0
460697,15,0,0
460703,21,0,0
460709,17,0,0
460715,25,0,0
460721,7,0,0
460727,9,0,0
460733,11,0,0
460739,14,0,0
460745,14,0,0
460751,13,0,0
460757,20,0,0
460763,4,0,0
460769,0,0,0
460775,11,0,0
460781,14,0,0
460787,39,0,0
460793,131,0,0
460799,0,0,0
460805,0,0,0
460811,51,0,0
460817,55,0,0
460823,24,0,0
460829,0,0,0
460835,0,0,0
460841,47,0,0
460847,48,0,0
460853,26,0,0
460859,2,0,0
460865,0,0,0
460871,18,0,0
460877,22,0,0
460883,20,0,0
460889,14,0,0
460895,7,0,0
460901,12,0,0
460907,21,0,0
460913,23,0,0
460919,15,0,0
460925,17,0,0
460931,9,0,0
460937,13,0,0
460943,10,0,0
460949,12,0,0
460955,11,0,0
460961,18,0,0
460967,12,0,0
460973,17,0,0
460979,15,0,0
460985,13,0,0
460991,11,0,0
460997,12,0,0
461003,11,0,0
461009,11,0,0
461015,6,0,0
461021,7,0,0
461027,0,0,0
461033,0,0,0
461039,577,0,0
461045,126,0,0
461051,55,0,0
461057,1906,0,0
461063,584,0,0
461069,878,0,0
461075,84,0,0
461081,180,0,0
461087,19,0,0
461093,52,0,0
461099,65,0,0
461105,44,0,0
461111,7,0,0
461117,5,0,0
461123,19,0,0
461129,20,0,0
461135,14,0,0
461141,23,0,0
461147,15,0,0
461153,13,0,0
461159,15,0,0
461165,12,0,0
461171,13,0,0
461177,16,0,0
461183,13,0,0
461189,16,0,0
461195,10,0,0
461201,14,0,0
461207,11,0,0
461213,12,0,0
461219,13,0,0
461225,9,0,0
461231,15,0,0
461237,21,0,0
461243,11,0,0
461249,19,0,0
461255,20,0,0
461261,12,0,0
461267,16,0,0
461273,14,0,0
461279,12,0,0
461285,11,0,0
461291,13,0,0
461297,10,0,0
461303,14,0,0
461309,13,0,0
461315,11,0,0
461321,14,0,0
461327,12,0,0
461333,13,0,0
461339,11,0,0
461345,9,0,0
461351,12,0,0
461357,10,0,0
461363,12,0,0
461369,11,0,0
461375,16,0,0
461381,15,0,0
461387,15,0,0
461393,8,0,0
461399,11,0,0
461405,17,0,0
461411,12,0,0
461417,13,0,0
461423,12,0,0
461429,11,0,0
461435,17,0,0
461441,13,0,0
461447,13,0,0
461453,13,0,0
461459,12,0,0
461465,10,0,0
461471,23,0,0
461477,88,0,0
461483,56,0,0
461489,12,0,0
461495,0,0,0
461501,6,0,0
461507,23,0,0
461513,0,0,0
461519,21,0,0
461525,25,0,0
461531,28,0,0
461537,23,0,0
461543,13,0,0
461549,0,0,0
461555,34,0,0
461561,19,0,0
461567,33,0,0
461573,24,0,0
461579,10,0,0
461585,6,0,0
461591,3,0,0
461597,8,0,0
461603,23,0,0
461609,22,0,0
461615,21,0,0
461621,12,0,0
461627,8,0,0
461633,8,0,0
461639,23,0,0
461645,23,0,0
461651,19,0,0
461657,13,0,0
461663,15,0,0
461669,16,0,0
461675,16,0,0
461681,15,0,0
461687,19,0,0
461693,15,0,0
461699,13,0,0
461705,10,0,0
461711,7,0,0
461717,14,0,0
461723,15,0,0
461729,5,0,0
461735,6,0,0
461741,8,0,0
461747,0,0,0
461753,6,0,0
461759,879,0,0
461765,214,0,0
461771,163,0,0
461777,577,0,0
461783,235,0,0
461789,466,0,0
461795,242,0,0
461801,0,0,0
461807,112,0,0
461813,18,0,0
461819,2,0,0
461825,5,0,0
461831,20,0,0
461837,18,0,0
461843,18,0,0
461849,18,0,0
461855,18,0,0
461861,13,0,0
461867,14,0,0
461873,15,0,0
461879,8,0,0
461885,14,0,0
461891,13,0,0
461897,12,0,0
461903,14,0,0
461909,15,0,0
461915,12,0,0
461921,13,0,0
461927,12,0,0
461933,15,0,0
461939,15,0,0
461945,12,0,0
461951,16,0,0
461957,7,0,0
461963,10,0,0
461969,13,0,0
461975,12,0,0
461981,12,0,0
461987,16,0,0
461993,14,0,0
461999,13,0,0
462005,11,0,0
462011,13,0,0
462017,13,0,0
462023,15,0,0
462029,13,0,0
462035,13,0,0
462041,13,0,0
462047,10,0,0
462053,9,0,0
462059,11,0,0
462065,11,0,0
462071,18,0,0
462077,15,0,0
462083,91,0,0
462089,151,0,0
462095,11,0,0
462101,29,0,0
462107,11,0,0
462113,12,0,0
462119,111,0,0
462125,44,0,0
462131,4,0,0
462137,18,0,0
462143,26,0,0
462149,11,0,0
462155,17,0,0
462161,14,0,0
462167,13,0,0
462173,12,0,0
462179,12,0,0
462185,12,0,0
462191,13,0,0
462197,19,0,0
462203,18,0,0
462209,17,0,0
462215,12,0,0
462221,18,0,0
462227,11,0,0
462233,18,0,0
462239,17,0,0
462245,12,0,0
462251,13,0,0
462257,14,0,0
462263,14,0,0
462269,22,0,0
462275,15,0,0
462281,19,0,0
462287,15,0,0
462293,21,0,0
462299,16,0,0
462305,11,0,0
462311,13,0,0
462317,9,0,0
462323,19,0,0
462329,11,0,0
462335,14,0,0
462341,14,0,0
462347,16,0,0
462353,19,0,0
462359,15,0,0
462365,12,0,0
462371,13,0,0
462377,13,0,0
462383,16,0,0
462389,12,0,0
462395,13,0,0
462401,22,0,0
462407,14,0,0
462413,17,0,0
462419,16,0,0
462425,14,0,0
462431,12,0,0
462437,15,0,0
462443,16,0,0
462449,14,0,0
462455,18,0,0
462461,19,0,0
462467,17,0,0
462473,12,0,0
462479,16,0,0
462485,12,0,0
462491,16,0,0
462497,14,0,0
462503,15,0,0
462509,19,0,0
462515,15,0,0
462521,16,0,0
462527,16,0,0
462533,14,0,0
462539,15,0,0
462545,16,0,0
462551,17,0,0
462557,18,0,0
462563,19,0,0
462569,14,0,0
462575,10,0,0
462581,16,0,0
462587,20,0,0
462593,15,0,0
462599,17,0,0
462605,11,0,0
462611,14,0,0
462617,14,0,0
462623,15,0,0
462629,14,0,0
462635,14,0,0
462641,19,0,0
462647,15,0,0
462653,22,0,0
462659,15,0,0
462665,14,0,0
462671,16,0,0
462677,17,0,0
462683,20,0,0
462689,17,0,0
462695,14,0,0
462701,14,0,0
462707,17,0,0
462713,10,0,0
462719,16,0,0
462725,18,0,0
462731,15,0,0
462737,13,0,0
462743,14,0,0
462749,14,0,0
462755,14,0,0
462761,15,0,0
462767,17,0,0
462773,16,0,0
462779,15,0,0
462785,15,0,0
462791,17,0,0
462797,15,0,0
462803,19,0,0
462809,19,0,0
462815,15,0,0
462821,17,0,0
462827,16,0,0
462833,16,0,0
462839,12,0,0
462845,16,0,0
462851,18,0,0
462857,15,0,0
462863,15,0,0
462869,15,0,0
462875,16,0,0
462881,14,0,0
462887,16,0,0
462893,13,0,0
462899,22,0,0
462905,13,0,0
462911,16,0,0
462917,15,0,0
462923,18,0,0
462929,13,0,0
462935,13,0,0
462941,16,0,0
462947,20,0,0
462953,16,0,0
462959,17,0,0
462965,17,0,0
462971,16,0,0
462977,15,0,0
462983,15,0,0
462989,20,0,0
462995,15,0,0
463001,19,0,0
463007,19,0,0
463013,16,0,0
463019,17,0,0
463025,15,0,0
463031,12,0,0
463037,15,0,0
463043,14,0,0
463049,9,0,0
463055,16,0,0
463061,15,0,0
463067,17,0,0
463073,15,0,0
463079,6,0,0
463085,22,0,0
463091,17,0,0
463097,15,0,0
463103,16,0,0
463109,13,0,0
463115,13,0,0
463121,5,0,0
463127,28,0,0
463133,19,0,0
463139,13,0,0
463145,8,0,0
463151,10,0,0
463157,3,0,0
463163,13,0,0
463169,9,0,0
463175,13,0,0
463181,17,0,0
463187,27,0,0
463193,38,0,0
463199,42,0,0
463205,46,0,0
463211,43,0,0
463217,8,0,0
463223,12,0,0
463229,21,0,0
463235,22,0,0
463241,28,0,0
463247,12,0,0
463253,31,0,0
463259,7,0,0
463265,12,0,0
463271,14,0,0
463277,21,0,0
463283,15,0,0
463289,9,0,0
463295,14,0,0
463301,10,0,0
463307,13,0,0
463313,17,0,0
463319,18,0,0
463325,14,0,0
463331,17,0,0
463337,14,0,0
463343,13,0,0
463349,10,0,0
463355,17,0,0
463361,12,0,0
463367,11,0,0
463373,12,0,0
463379,15,0,0
463385,14,0,0
463391,18,0,0
463397,13,0,0
463403,18,0,0
463409,17,0,0
463415,13,0,0
463421,19,0,0
463427,17,0,0
463433,21,0,0
463439,15,0,0
463445,14,0,0
463451,16,0,0
463457,15,0,0
463463,16,0,0
463469,16,0,0
463475,14,0,0
463481,13,0,0
463487,19,0,0
463493,15,0,0
463499,12,0,0
463505,17,0,0
463511,15,0,0
463517,11,0,0
463523,15,0,0
463529,13,0,0
463535,13,0,0
463541,19,0,0
463547,14,0,0
463553,15,0,0
463559,14,0,0
463565,14,0,0
463571,10,0,0
463577,13,0,0
463583,14,0,0
463589,16,0,0
463595,15,0,0
463601,16,0,0
463607,15,0,0
463613,16,0,0
463619,16,0,0
463625,21,0,0
463631,14,0,0
463637,18,0,0
463643,14,0,0
463649,14,0,0
463655,12,0,0
463661,17,0,0
463667,13,0,0
463673,16,0,0
463679,13,0,0
463685,17,0,0
463691,15,0,0
463697,17,0,0
463703,11,0,0
463709,13,0,0
463715,11,0,0
463721,14,0,0
463727,17,0,0
463733,18,0,0
463739,19,0,0
463745,13,0,0
463751,16,0,0
463757,22,0,0
463763,17,0,0
463769,14,0,0
463775,12,0,0
463781,12,0,0
463787,16,0,0
463793,15,0,0
463799,14,0,0
463805,17,0,0
463811,13,0,0
463817,13,0,0
463823,22,0,0
463829,11,0,0
463835,9,0,0
463841,10,0,0
463847,11,0,0
463853,15,0,0
463859,15,0,0
463865,11,0,0
463871,18,0,0
463877,17,0,0
463883,13,0,0
463889,17,0,0
463895,12,0,0
463901,15,0,0
463907,13,0,0
463913,13,0,0
463919,13,0,0
463925,16,0,0
463931,13,0,0
463937,17,0,0
463943,13,0,0
463949,16,0,0
463955,14,0,0
463961,15,0,0
463967,19,0,0
463973,17,0,0
463979,15,0,0
463985,14,0,0
463991,11,0,0
463997,10,0,0
464003,9,0,0
464009,14,0,0
464015,15,0,0
464021,17,0,0
464027,14,0,0
464033,15,0,0
464039,11,0,0
464045,16,0,0
464051,18,0,0
464057,18,0,0
464063,14,0,0
464069,11,0,0
464075,10,0,0
464081,22,0,0
464087,12,0,0
464093,14,0,0
464099,15,0,0
464105,17,0,0
464111,15,0,0
464117,18,0,0
464123,12,0,0
464129,14,0,0
464135,8,0,0
464141,14,0,0
464147,12,0,0
464153,19,0,0
464159,15,0,0
464165,15,0,0
464171,13,0,0
464177,14,0,0
464183,12,0,0
464189,16,0,0
464195,15,0,0
464201,16,0,0
464207,16,0,0
464213,14,0,0
464219,14,0,0
464225,15,0,0
464231,15,0,0
464237,11,0,0
464243,14,0,0
464249,14,0,0
464255,14,0,0
464261,16,0,0
464267,17,0,0
464273,14,0,0
464279,13,0,0
464285,13,0,0
464291,18,0,0
464297,14,0,0
464303,16,0,0
464309,13,0,0
464315,12,0,0
464321,17,0,0
464327,12,0,0
464333,12,0,0
464339,17,0,0
464345,14,0,0
464351,14,0,0
464357,12,0,0
464363,11,0,0
464369,16,0,0
464375,10,0,0
464381,16,0,0
464387,11,0,0
464393,15,0,0
464399,15,0,0
464405,13,0,0
464411,18,0,0
464417,14,0,0
464423,15,0,0
464429,13,0,0
464435,11,0,0
464441,10,0,0
464447,11,0,0
464453,13,0,0
464459,16,0,0
464465,18,0,0
464471,13,0,0
464477,16,0,0
464483,11,0,0
464489,12,0,0
464495,16,0,0
464501,14,0,0
464507,15,0,0
464513,20,0,0
464519,14,0,0
464525,15,0,0
464531,13,0,0
464537,10,0,0
464543,13,0,0
464549,16,0,0
464555,16,0,0
464561,16,0,0
464567,14,0,0
464573,12,0,0
464579,13,0,0
464585,6,0,0
464591,14,0,0
464597,10,0,0
464603,18,0,0
464609,22,0,0
464615,13,0,0
464621,9,0,0
464627,13,0,0
464633,12,0,0
464639,15,0,0
464645,20,0,0
464651,14,0,0
464657,16,0,0
464663,13,0,0
464669,19,0,0
464675,9,0,0
464681,14,0,0
464687,15,0,0
464693,10,0,0
464699,14,0,0
464705,12,0,0
464711,15,0,0
464717,8,0,0
464723,22,0,0
464729,17,0,0
464735,14,0,0
464741,13,0,0
464747,15,0,0
464753,11,0,0
464759,12,0,0
464765,10,0,0
464771,15,0,0
464777,14,0,0
464783,11,0,0
464789,12,0,0
464795,15,0,0
464801,14,0,0
464807,17,0,0
464813,12,0,0
464819,16,0,0
464825,12,0,0
464831,17,0,0
464837,14,0,0
464843,8,0,0
464849,11,0,0
464855,15,0,0
464861,14,0,0
464867,11,0,0
464873,13,0,0
464879,19,0,0
464885,13,0,0
464891,17,0,0
464897,12,0,0
464903,12,0,0
464909,16,0,0
464915,11,0,0
464921,14,0,0
464927,16,0,0
464933,11,0,0
464939,19,0,0
464945,11,0,0
464951,16,0,0
464957,13,0,0
464963,15,0,0
464969,12,0,0
464975,17,0,0
464981,11,0,0
464987,16,0,0
464993,18,0,0
464999,23,0,0
465005,12,0,0
465011,13,0,0
465017,17,0,0
465023,12,0,0
465029,13,0,0
465035,16,0,0
465041,15,0,0
465047,15,0,0
465053,16,0,0
465059,15,0,0
465065,14,0,0
465071,11,0,0
465077,14,0,0
465083,11,0,0
465089,14,0,0
465095,16,0,0
465101,18,0,0
465107,15,0,0
465113,12,0,0
465119,12,0,0
465125,10,0,0
465131,10,0,0
465137,22,0,0
465143,13,0,0
465149,10,0,0
465155,15,0,0
465161,11,0,0
465167,19,0,0
465173,19,0,0
465179,13,0,0
465185,13,0,0
465191,15,0,0
465197,11,0,0
465203,17,0,0
465209,18,0,0
465215,12,0,0
465221,16,0,0
465227,15,0,0
465233,12,0,0
465239,16,0,0
465245,13,0,0
465251,16,0,0
465257,15,0,0
465263,13,0,0
465269,17,0,0
465275,18,0,0
465281,12,0,0
465287,14,0,0
465293,17,0,0
465299,14,0,0
465305,14,0,0
465311,10,0,0
465317,13,0,0
465323,13,0,0
465329,20,0,0
465335,13,0,0
465341,15,0,0
465347,15,0,0
465353,13,0,0
465359,13,0,0
465365,14,0,0
465371,11,0,0
465377,14,0,0
465383,18,0,0
465389,16,0,0
465395,14,0,0
465401,18,0,0
465407,12,0,0
465413,18,0,0
465419,18,0,0
465425,18,0,0
465431,13,0,0
465437,17,0,0
465443,13,0,0
465449,15,0,0
465455,12,0,0
465461,10,0,0
465467,14,0,0
465473,16,0,0
465479,15,0,0
465485,13,0,0
465491,23,0,0
465497,13,0,0
465503,16,0,0
465509,14,0,0
465515,12,0,0
465521,21,0,0
465527,13,0,0
465533,15,0,0
465539,12,0,0
465545,14,0,0
465551,15,0,0
465557,16,0,0
465563,12,0,0
465569,14,0,0
465575,14,0,0
465581,12,0,0
465587,15,0,0
465593,19,0,0
465599,12,0,0
465605,12,0,0
465611,15,0,0
465617,12,0,0
465623,14,0,0
465629,9,0,0
465635,11,0,0
465641,17,0,0
465647,13,0,0
465653,16,0,0
465659,12,0,0
465665,12,0,0
465671,14,0,0
465677,21,0,0
465683,12,0,0
465689,13,0,0
465695,14,0,0
465701,8,0,0
465707,13,0,0
465713,14,0,0
465719,14,0,0
465725,14,0,0
465731,14,0,0
465737,11,0,0
465743,14,0,0
465749,12,0,0
465755,15,0,0
465761,13,0,0
465767,13,0,0
465773,15,0,0
465779,14,0,0
465785,9,0,0
465791,14,0,0
465797,15,0,0
465803,12,0,0
465809,13,0,0
465815,16,0,0
465821,18,0,0
465827,12,0,0
465833,13,0,0
465839,21,0,0
465845,16,0,0
465851,14,0,0
465857,14,0,0
465863,15,0,0
465869,15,0,0
465875,149,0,0
465881,952,0,0
465887,585,0,0
465893,1663,0,0
465899,571,0,0
465905,177,0,0
465911,133,0,0
465917,51,0,0
465923,0,0,0
465929,0,0,0
465935,0,0,0
465941,0,0,0
465947,0,0,0
465953,0,0,0
465959,0,0,0
465965,0,0,0
465971,0,0,0
465977,0,0,0
465983,0,0,0
465989,0,0,0
465995,0,0,0
466001,0,0,0
466007,22,0,0
466013,84,0,0
466019,49,0,0
466025,31,0,0
466031,6,0,0
466037,0,0,0
466043,0,0,0
466049,0,0,0
466055,0,0,0
466061,0,0,0
466067,0,0,0
466073,0,0,0
466079,0,0,0
466085,0,0,0
