Elapsed,PiezoValue,BucketFlip,BucketCount
89651,31,0,0
89657,12,0,0
89663,20,0,0
89669,25,0,0
89675,4,0,0
89681,24,0,0
89687,16,0,0
89693,14,0,0
89699,18,0,0
89705,16,0,0
89711,16,0,0
89717,18,0,0
89723,15,0,0
89729,15,0,0
89735,19,0,0
89741,14,0,0
89747,17,0,0
89753,16,0,0
89759,18,0,0
89765,18,0,0
89771,18,0,0
89777,15,0,0
89783,17,0,0
89789,16,0,0
89795,17,0,0
89801,16,0,0
89807,16,0,0
89813,15,0,0
89819,14,0,0
89825,16,0,0
89831,13,0,0
89837,16,0,0
89843,14,0,0
89849,4095,0,0
89855,2414,0,0
89861,460,0,0
89867,250,0,0
89873,0,0,0
89879,0,0,0
89885,0,0,0
89891,0,0,0
89897,0,0,0
89903,0,0,0
89909,0,0,0
89915,0,0,0
89921,18,0,0
89927,105,0,0
89933,243,0,0
89939,376,0,0
89945,558,0,0
89951,614,0,0
89957,560,0,0
89963,467,0,0
89969,248,0,0
89975,26,0,0
89981,124,0,0
89987,75,0,0
89993,0,0,0
89999,61,0,0
90005,0,0,0
90011,50,0,0
90017,0,0,0
90023,24,0,0
90029,29,0,0
90035,3,0,0
90041,18,0,0
90047,22,0,0
90053,11,0,0
90059,13,0,0
90065,17,0,0
90071,17,0,0
90077,19,0,0
90083,15,0,0
90089,15,0,0
90095,105,0,0
90101,949,0,0
90107,3761,0,0
90113,1774,0,0
90119,870,0,0
90125,459,0,0
90131,242,0,0
90137,143,0,0
90143,99,0,0
90149,83,0,0
90155,71,0,0
90161,43,0,0
90167,41,0,0
90173,42,0,0
90179,0,0,0
90185,7,0,0
90191,39,0,0
90197,37,0,0
90203,39,0,0
90209,0,0,0
90215,0,0,0
90221,102,0,0
90227,25,0,0
90233,19,0,0
90239,4,0,0
90245,19,0,0
90251,0,0,0
90257,0,0,0
90263,30,0,0
90269,4,0,0
90275,12,0,0
90281,15,0,0
90287,11,0,0
90293,15,0,0
90299,14,0,0
90305,11,0,0
90311,15,0,0
90317,18,0,0
90323,14,0,0
90329,14,0,0
90335,15,0,0
90341,14,0,0
90347,16,0,0
90353,14,0,0
90359,17,0,0
90365,14,0,0
90371,15,0,0
90377,16,0,0
90383,16,0,0
90389,16,0,0
90395,17,0,0
90401,18,0,0
90407,15,0,0
90413,20,0,0
90419,14,0,0
90425,15,0,0
90431,15,0,0
90437,17,0,0
90443,17,0,0
90449,16,0,0
90455,17,0,0
90461,16,0,0
90467,18,0,0
90473,18,0,0
90479,18,0,0
90485,36,0,0
90491,4095,0,0
90497,2653,0,0
90503,865,0,0
90509,463,0,0
90515,192,0,0
90521,200,0,0
90527,177,0,0
90533,229,0,0
90539,234,0,0
90545,334,0,0
90551,362,0,0
90557,370,0,0
90563,385,0,0
90569,325,0,0
90575,172,0,0
90581,138,0,0
90587,50,0,0
90593,78,0,0
90599,5,0,0
90605,34,0,0
90611,29,0,0
90617,14,0,0
90623,22,0,0
90629,23,0,0
90635,12,0,0
90641,20,0,0
90647,15,0,0
90653,20,0,0
90659,18,0,0
90665,18,0,0
90671,17,0,0
90677,19,0,0
90683,18,0,0
90689,16,0,0
90695,15,0,0
90701,16,0,0
90707,18,0,0
90713,2105,0,0
90719,2002,0,0
90725,1735,0,0
90731,503,0,0
90737,149,0,0
90743,80,0,0
90749,31,0,0
90755,0,0,0
90761,0,0,0
90767,0,0,0
90773,6,0,0
90779,15,0,0
90785,13,0,0
90791,3,0,0
90797,2,0,0
90803,0,0,0
90809,2,0,0
90815,7,0,0
90821,3,0,0
90827,0,0,0
90833,0,0,0
90839,86,0,0
90845,42,0,0
90851,0,0,0
90857,0,0,0
90863,0,0,0
90869,0,0,0
90875,0,0,0
90881,0,0,0
90887,1,0,0
90893,4,0,0
90899,12,0,0
90905,24,0,0
90911,4,0,0
90917,0,0,0
90923,0,0,0
90929,29,0,0
90935,62,0,0
90941,72,0,0
90947,0,0,0
90953,0,0,0
90959,95,0,0
90965,37,0,0
90971,8,0,0
90977,0,0,0
90983,28,0,0
90989,26,0,0
90995,0,0,0
91001,36,0,0
91007,14,0,0
91013,0,0,0
91019,19,0,0
91025,0,0,0
91031,21,0,0
91037,2,0,0
91043,3,0,0
91049,17,0,0
91055,5,0,0
91061,1463,0,0
91067,1237,0,0
91073,803,0,0
91079,408,0,0
91085,206,0,0
91091,96,0,0
91097,0,0,0
91103,0,0,0
91109,0,0,0
91115,0,0,0
91121,0,0,0
91127,0,0,0
91133,0,0,0
91139,0,0,0
91145,36,0,0
91151,10,0,0
91157,0,0,0
91163,31,0,0
91169,9,0,0
91175,38,0,0
91181,20,0,0
91187,20,0,0
91193,5,0,0
91199,31,0,0
91205,0,0,0
91211,17,0,0
91217,17,0,0
91223,10,0,0
91229,15,0,0
91235,12,0,0
91241,10,0,0
91247,13,0,0
91253,412,0,0
91259,51,0,0
91265,148,0,0
91271,41,0,0
91277,26,0,0
91283,0,0,0
91289,0,0,0
91295,0,0,0
91301,0,0,0
91307,0,0,0
91313,0,0,0
91319,0,0,0
91325,0,0,0
91331,0,0,0
91337,0,0,0
91343,24,0,0
91349,8,0,0
91355,0,0,0
91361,29,0,0
91367,0,0,0
91373,27,0,0
91379,0,0,0
91385,14,0,0
91391,20,0,0
91397,1,0,0
91403,15,0,0
91409,13,0,0
91415,8,0,0
91421,13,0,0
91427,15,0,0
91433,10,0,0
91439,13,0,0
91445,15,0,0
91451,14,0,0
91457,50,0,0
91463,209,0,0
91469,180,0,0
91475,123,0,0
91481,25,0,0
91487,0,0,0
91493,0,0,0
91499,0,0,0
91505,0,0,0
91511,0,0,0
91517,4,0,0
91523,0,0,0
91529,0,0,0
91535,25,0,0
91541,0,0,0
91547,5,0,0
91553,18,0,0
91559,7,0,0
91565,14,0,0
91571,13,0,0
91577,12,0,0
91583,12,0,0
91589,12,0,0
91595,13,0,0
91601,12,0,0
91607,11,0,0
91613,14,0,0
91619,12,0,0
91625,15,0,0
91631,15,0,0
91637,15,0,0
91643,14,0,0
91649,13,0,0
91655,12,0,0
91661,69,0,0
91667,3541,0,0
91673,2825,0,0
91679,276,0,0
91685,179,0,0
91691,82,0,0
91697,59,0,0
91703,146,0,0
91709,112,0,0
91715,191,0,0
91721,233,0,0
91727,292,0,0
91733,378,0,0
91739,406,0,0
91745,472,0,0
91751,506,0,0
91757,527,0,0
91763,413,0,0
91769,318,0,0
91775,216,0,0
91781,96,0,0
91787,0,0,0
91793,101,0,0
91799,83,0,0
91805,37,0,0
91811,0,0,0
91817,53,0,0
91823,28,0,0
91829,22,0,0
91835,41,0,0
91841,0,0,0
91847,41,0,0
91853,1,0,0
91859,19,0,0
91865,29,0,0
91871,10,0,0
91877,23,0,0
91883,20,0,0
91889,16,0,0
91895,16,0,0
91901,19,0,0
91907,16,0,0
91913,19,0,0
91919,18,0,0
91925,16,0,0
91931,15,0,0
91937,21,0,0
91943,15,0,0
91949,15,0,0
91955,15,0,0
91961,16,0,0
91967,17,0,0
91973,23,0,0
91979,16,0,0
91985,17,0,0
91991,13,0,0
91997,16,0,0
92003,15,0,0
92009,15,0,0
92015,14,0,0
92021,17,0,0
92027,18,0,0
92033,15,0,0
92039,15,0,0
92045,17,0,0
92051,14,0,0
92057,17,0,0
92063,19,0,0
92069,17,0,0
92075,3755,0,0
92081,3727,0,0
92087,794,0,0
92093,908,0,0
92099,444,0,0
92105,317,0,0
92111,290,0,0
92117,296,0,0
92123,313,0,0
92129,322,0,0
92135,345,0,0
92141,191,0,0
92147,27,0,0
92153,27,0,0
92159,110,0,0
92165,55,0,0
92171,0,0,0
92177,79,0,0
92183,54,0,0
92189,0,0,0
92195,66,0,0
92201,41,0,0
92207,14,0,0
92213,42,0,0
92219,8,0,0
92225,19,0,0
92231,38,0,0
92237,7,0,0
92243,26,0,0
92249,23,0,0
92255,15,0,0
92261,31,0,0
92267,21,0,0
92273,18,0,0
92279,966,0,0
92285,4095,0,0
92291,2234,0,0
92297,1151,0,0
92303,913,0,0
92309,621,0,0
92315,327,0,0
92321,69,0,0
92327,152,0,0
92333,122,0,0
92339,47,0,0
92345,0,0,0
92351,82,0,0
92357,65,0,0
92363,0,0,0
92369,69,0,0
92375,50,0,0
92381,0,0,0
92387,61,0,0
92393,14,0,0
92399,62,0,0
92405,0,0,0
92411,44,0,0
92417,15,0,0
92423,19,0,0
92429,27,0,0
92435,16,0,0
92441,15,0,0
92447,22,0,0
92453,18,0,0
92459,20,0,0
92465,19,0,0
92471,18,0,0
92477,19,0,0
92483,19,0,0
92489,20,0,0
92495,19,0,0
92501,18,0,0
92507,18,0,0
92513,19,0,0
92519,18,0,0
92525,20,0,0
92531,18,0,0
92537,18,0,0
92543,18,0,0
92549,20,0,0
92555,19,0,0
92561,18,0,0
92567,19,0,0
92573,18,0,0
92579,17,0,0
92585,17,0,0
92591,18,0,0
92597,19,0,0
92603,17,0,0
92609,19,0,0
92615,20,0,0
92621,17,0,0
92627,18,0,0
92633,54,0,0
92639,50,0,0
92645,0,0,0
92651,155,0,0
92657,202,0,0
92663,69,0,0
92669,0,0,0
92675,31,0,0
92681,18,0,0
92687,60,0,0
92693,93,0,0
92699,119,0,0
92705,189,0,0
92711,161,0,0
92717,130,0,0
92723,61,0,0
92729,0,0,0
92735,161,0,0
92741,66,0,0
92747,4,0,0
92753,0,0,0
92759,57,0,0
92765,45,0,0
92771,29,0,0
92777,0,0,0
92783,32,0,0
92789,22,0,0
92795,5,0,0
92801,11,0,0
92807,21,0,0
92813,10,0,0
92819,12,0,0
92825,18,0,0
92831,12,0,0
92837,1000,0,0
92843,23,0,0
92849,3267,0,0
92855,648,0,0
92861,531,0,0
92867,178,0,0
92873,213,0,0
92879,248,0,0
92885,266,0,0
92891,299,0,0
92897,347,0,0
92903,325,0,0
92909,301,0,0
92915,241,0,0
92921,161,0,0
92927,80,0,0
92933,0,0,0
92939,67,0,0
92945,46,0,0
92951,17,0,0
92957,21,0,0
92963,16,0,0
92969,10,0,0
92975,12,0,0
92981,15,0,0
92987,15,0,0
92993,11,0,0
92999,12,0,0
93005,15,0,0
93011,16,0,0
93017,15,0,0
93023,11,0,0
93029,11,0,0
93035,12,0,0
93041,36,0,0
93047,54,0,0
93053,31,0,0
93059,615,0,0
93065,0,0,0
93071,0,0,0
93077,137,0,0
93083,0,0,0
93089,0,0,0
93095,75,0,0
93101,149,0,0
93107,177,0,0
93113,176,0,0
93119,107,0,0
93125,33,0,0
93131,0,0,0
93137,97,0,0
93143,60,0,0
93149,17,0,0
93155,12,0,0
93161,14,0,0
93167,14,0,0
93173,17,0,0
93179,12,0,0
93185,15,0,0
93191,17,0,0
93197,16,0,0
93203,13,0,0
93209,16,0,0
93215,16,0,0
93221,19,0,0
93227,18,0,0
93233,13,0,0
93239,16,0,0
93245,16,0,0
93251,0,0,0
93257,1722,0,0
93263,708,0,0
93269,353,0,0
93275,137,0,0
93281,81,0,0
93287,51,0,0
93293,37,0,0
93299,33,0,0
93305,30,0,0
93311,35,0,0
93317,20,0,0
93323,77,0,0
93329,97,0,0
93335,128,0,0
93341,195,0,0
93347,69,0,0
93353,58,0,0
93359,33,0,0
93365,24,0,0
93371,19,0,0
93377,18,0,0
93383,18,0,0
93389,16,0,0
93395,18,0,0
93401,18,0,0
93407,15,0,0
93413,18,0,0
93419,17,0,0
93425,17,0,0
93431,14,0,0
93437,18,0,0
93443,17,0,0
93449,20,0,0
93455,19,0,0
93461,21,0,0
93467,19,0,0
93473,17,0,0
93479,14,0,0
93485,19,0,0
93491,18,0,0
93497,18,0,0
93503,18,0,0
93509,20,0,0
93515,17,0,0
93521,15,0,0
93527,21,0,0
93533,19,0,0
93539,20,0,0
93545,18,0,0
93551,18,0,0
93557,20,0,0
93563,19,0,0
93569,18,0,0
93575,20,0,0
93581,18,0,0
93587,19,0,0
93593,18,0,0
93599,18,0,0
93605,19,0,0
93611,20,0,0
93617,16,0,0
93623,20,0,0
93629,19,0,0
93635,796,0,0
93641,462,0,0
93647,35,0,0
93653,1005,0,0
93659,491,0,0
93665,240,0,0
93671,30,0,0
93677,330,0,0
93683,0,0,0
93689,33,0,0
93695,101,0,0
93701,0,0,0
93707,118,0,0
93713,0,0,0
93719,73,0,0
93725,0,0,0
93731,51,0,0
93737,12,0,0
93743,31,0,0
93749,58,0,0
93755,64,0,0
93761,110,0,0
93767,93,0,0
93773,46,0,0
93778,71,0,0
93784,5,0,0
93790,38,0,0
93796,28,0,0
93802,14,0,0
93808,22,0,0
93814,23,0,0
93820,17,0,0
93826,19,0,0
93832,17,0,0
93838,16,0,0
93844,18,0,0
93850,19,0,0
93856,16,0,0
93862,19,0,0
93868,17,0,0
93874,18,0,0
93880,17,0,0
93886,17,0,0
93892,22,0,0
93898,20,0,0
93904,15,0,0
93910,20,0,0
93916,20,0,0
93922,19,0,0
93928,19,0,0
93934,18,0,0
93940,17,0,0
93946,20,0,0
93952,19,0,0
93958,21,0,0
93964,16,0,0
93970,20,0,0
93976,19,0,0
93982,19,0,0
93988,16,0,0
93994,19,0,0
94000,17,0,0
94006,18,0,0
94012,17,0,0
94018,16,0,0
94024,16,0,0
94030,18,0,0
94036,17,0,0
94042,16,0,0
94048,15,0,0
94054,18,0,0
94060,836,0,0
94066,310,0,0
94072,177,0,0
94078,93,0,0
94084,62,0,0
94090,60,0,0
94096,58,0,0
94102,55,0,0
94108,54,0,0
94114,49,0,0
94120,46,0,0
94126,34,0,0
94132,23,0,0
94138,0,0,0
94144,0,0,0
94150,62,0,0
94156,43,0,0
94162,0,0,0
94168,60,0,0
94174,36,0,0
94180,17,0,0
94186,37,0,0
94192,13,0,0
94198,7,0,0
94204,39,0,0
94210,3,0,0
94216,16,0,0
94222,22,0,0
94228,13,0,0
94234,13,0,0
94240,19,0,0
94246,17,0,0
94252,15,0,0
94258,14,0,0
94264,16,0,0
94270,13,0,0
94276,16,0,0
94282,17,0,0
94288,555,0,0
94294,3247,0,0
94300,1686,0,0
94306,816,0,0
94312,438,0,0
94318,281,0,0
94324,329,0,0
94330,336,0,0
94336,261,0,0
94342,267,0,0
94348,207,0,0
94354,204,0,0
94360,191,0,0
94366,150,0,0
94372,131,0,0
94378,93,0,0
94384,50,0,0
94390,0,0,0
94396,67,0,0
94402,53,0,0
94408,21,0,0
94414,62,0,0
94420,42,0,0
94426,0,0,0
94432,44,0,0
94438,0,0,0
94444,37,0,0
94450,20,0,0
94456,4,0,0
94462,25,0,0
94468,18,0,0
94474,14,0,0
94480,18,0,0
94486,20,0,0
94492,18,0,0
94498,13,0,0
94504,18,0,0
94510,22,0,0
94516,16,0,0
94522,18,0,0
94528,18,0,0
94534,18,0,0
94540,15,0,0
94546,17,0,0
94552,17,0,0
94558,18,0,0
94564,18,0,0
94570,19,0,0
94576,18,0,0
94582,19,0,0
94588,16,0,0
94594,19,0,0
94600,16,0,0
94606,17,0,0
94612,19,0,0
94618,17,0,0
94624,17,0,0
94630,16,0,0
94636,17,0,0
94642,260,0,0
94648,338,0,0
94654,6,0,0
94660,76,0,0
94666,18,0,0
94672,25,0,0
94678,29,0,0
94684,23,0,0
94690,24,0,0
94696,25,0,0
94702,24,0,0
94708,21,0,0
94714,24,0,0
94720,47,0,0
94726,63,0,0
94732,46,0,0
94738,3,0,0
94744,0,0,0
94750,67,0,0
94756,50,0,0
94762,21,0,0
94768,0,0,0
94774,54,0,0
94780,27,0,0
94786,6,0,0
94792,38,0,0
94798,0,0,0
94804,39,0,0
94810,0,0,0
94816,16,0,0
94822,28,0,0
94828,7,0,0
94834,17,0,0
94840,19,0,0
94846,15,0,0
94852,15,0,0
94858,169,0,0
94864,1522,0,0
94870,1371,0,0
94876,938,0,0
94882,535,0,0
94888,203,0,0
94894,170,0,0
94900,0,0,0
94906,2,0,0
94912,47,0,0
94918,16,0,0
94924,8,0,0
94930,17,0,0
94936,31,0,0
94942,7,0,0
94948,0,0,0
94954,78,0,0
94960,103,0,0
94966,37,0,0
94972,0,0,0
94978,44,0,0
94984,30,0,0
94990,4,0,0
94996,23,0,0
95002,28,0,0
95008,4,0,0
95014,20,0,0
95020,20,0,0
95026,11,0,0
95032,14,0,0
95038,16,0,0
95044,10,0,0
95050,16,0,0
95056,14,0,0
95062,16,0,0
95068,15,0,0
95074,13,0,0
95080,16,0,0
95086,14,0,0
95092,13,0,0
95098,12,0,0
95104,18,0,0
95110,17,0,0
95116,16,0,0
95122,13,0,0
95128,20,0,0
95134,15,0,0
95140,18,0,0
95146,16,0,0
95152,14,0,0
95158,16,0,0
95164,18,0,0
95170,16,0,0
95176,15,0,0
95182,15,0,0
95188,16,0,0
95194,18,0,0
95200,13,0,0
95206,17,0,0
95212,14,0,0
95218,18,0,0
95224,16,0,0
95230,17,0,0
95236,17,0,0
95242,15,0,0
95248,63,0,0
95254,3300,0,0
95260,1090,0,0
95266,508,0,0
95272,207,0,0
95278,74,0,0
95284,79,0,0
95290,75,0,0
95296,77,0,0
95302,57,0,0
95308,107,0,0
95314,202,0,0
95320,307,0,0
95326,382,0,0
95332,302,0,0
95338,171,0,0
95344,8,0,0
95350,126,0,0
95356,73,0,0
95362,22,0,0
95368,0,0,0
95374,57,0,0
95380,27,0,0
95386,0,0,0
95392,48,0,0
95398,0,0,0
95404,43,0,0
95410,0,0,0
95416,47,0,0
95422,3,0,0
95428,15,0,0
95434,20,0,0
95440,11,0,0
95446,17,0,0
95452,1115,0,0
