Elapsed,PiezoValue,BucketFlip,BucketCount
663940,9,0,3
663951,9,0,3
663962,8,0,3
663973,9,0,3
663984,10,0,3
663995,8,0,3
664006,10,0,3
664017,8,0,3
664028,7,0,3
664039,9,0,3
664050,8,0,3
664061,8,0,3
664072,6,0,3
664083,10,0,3
664094,8,0,3
664105,8,0,3
664116,9,0,3
664127,9,0,3
664138,10,0,3
664149,9,0,3
664160,8,0,3
664171,11,0,3
664182,9,0,3
664193,5,0,3
664204,9,0,3
664215,9,0,3
664226,9,0,3
664237,10,0,3
664248,10,0,3
664259,9,0,3
664270,9,0,3
664281,8,0,3
664292,9,0,3
664303,9,0,3
664314,11,0,3
664325,11,0,3
664336,7,0,3
664347,8,0,3
664358,10,0,3
664369,9,0,3
664380,8,0,3
664391,8,0,3
664402,9,0,3
664413,7,0,3
664424,7,0,3
664435,9,0,3
664446,8,0,3
664457,7,0,3
664468,8,0,3
664479,7,0,3
664490,7,0,3
664501,8,0,3
664512,9,0,3
664523,9,0,3
664534,7,0,3
664545,8,0,3
664556,5,0,3
664567,10,0,3
664578,5,0,3
664589,8,0,3
664600,8,0,3
664611,10,0,3
664622,7,0,3
664633,10,0,3
664644,9,0,3
664655,6,0,3
664666,8,0,3
664677,7,0,3
664688,8,0,3
664699,10,0,3
664710,8,0,3
664721,11,0,3
664732,9,0,3
664743,7,0,3
664754,9,0,3
664765,11,0,3
664776,9,0,3
664787,8,0,3
664798,8,0,3
664809,10,0,3
664820,7,0,3
664831,8,0,3
664842,6,0,3
664853,7,0,3
664864,11,0,3
664875,9,0,3
664886,8,0,3
664897,9,0,3
664908,9,0,3
664919,9,0,3
664930,8,0,3
664941,9,0,3
664952,9,0,3
664963,9,0,3
664974,8,0,3
664985,10,0,3
664996,8,0,3
665007,9,0,3
665018,9,0,3
665029,9,0,3
665040,8,0,3
665051,9,0,3
665062,7,0,3
665073,8,0,3
665084,10,0,3
665095,9,0,3
665106,8,0,3
665117,16,0,3
665128,9,0,3
665139,9,0,3
665150,5,0,3
665161,9,0,3
665172,8,0,3
665183,9,0,3
665194,9,0,3
665205,8,0,3
665216,10,0,3
665227,8,0,3
665238,9,0,3
665249,10,0,3
665260,9,0,3
665271,8,0,3
665282,11,0,3
665293,9,0,3
665304,7,0,3
665315,9,0,3
665326,9,0,3
665337,7,0,3
665348,13,0,3
665359,8,0,3
665370,10,0,3
665381,12,0,3
665392,8,0,3
665403,9,0,3
665414,8,0,3
665425,8,0,3
665436,8,0,3
665447,10,0,3
665458,8,0,3
665469,9,0,3
665480,9,0,3
665491,8,0,3
665502,9,0,3
665513,9,0,3
665524,7,0,3
665535,8,0,3
665546,9,0,3
665557,8,0,3
665568,10,0,3
665579,11,0,3
665590,7,0,3
665601,10,0,3
665612,10,0,3
665623,9,0,3
665634,10,0,3
665645,9,0,3
665656,8,0,3
665667,8,0,3
665678,9,0,3
665689,8,0,3
665700,8,0,3
665711,10,0,3
665722,8,0,3
665733,10,0,3
665744,8,0,3
665755,9,0,3
665766,8,0,3
665777,9,0,3
665788,8,0,3
665799,10,0,3
665810,8,0,3
665821,9,0,3
665832,8,0,3
665843,8,0,3
665854,10,0,3
665865,9,0,3
665876,11,0,3
665887,9,0,3
665898,9,0,3
665909,9,0,3
665920,11,0,3
665931,8,0,3
665942,9,0,3
665953,9,0,3
665964,9,0,3
665975,13,0,3
665986,9,0,3
665997,7,0,3
666008,7,0,3
666019,10,0,3
666030,8,0,3
666041,7,0,3
666052,9,0,3
666063,9,0,3
666074,9,0,3
666085,8,0,3
666096,15,0,3
666107,8,0,3
666118,7,0,3
666129,10,0,3
666140,7,0,3
666151,9,0,3
666162,10,0,3
666173,8,0,3
666184,10,0,3
666195,9,0,3
666206,9,0,3
666217,9,0,3
666228,8,0,3
666239,7,0,3
666250,8,0,3
666261,6,0,3
666272,6,0,3
666283,9,0,3
666294,7,0,3
666305,9,0,3
666316,9,0,3
666327,11,0,3
666338,7,0,3
666349,10,0,3
666360,7,0,3
666371,7,0,3
666382,10,0,3
666393,6,0,3
666404,10,0,3
666415,10,0,3
666426,8,0,3
666437,9,0,3
666448,10,0,3
666459,8,0,3
666470,8,0,3
666481,7,0,3
666492,8,0,3
666503,10,0,3
666514,11,0,3
666525,9,0,3
666536,8,0,3
666547,7,0,3
666558,7,0,3
666569,8,0,3
666580,7,0,3
666591,8,0,3
666602,13,0,3
666613,9,0,3
666624,8,0,3
666635,9,0,3
666646,9,0,3
666657,7,0,3
666668,9,0,3
666679,12,0,3
666690,6,0,3
666701,9,0,3
666712,11,0,3
666723,8,0,3
666734,10,0,3
666745,10,0,3
666756,9,0,3
666767,9,0,3
666778,7,0,3
666789,9,0,3
666800,10,0,3
666811,6,0,3
666822,9,0,3
666833,9,0,3
666844,10,0,3
666855,7,0,3
666866,8,0,3
666877,8,0,3
666888,7,0,3
666899,8,0,3
666910,8,0,3
666921,8,0,3
666932,9,0,3
666943,9,0,3
666954,8,0,3
666965,10,0,3
666976,7,0,3
666987,10,0,3
666998,7,0,3
667009,9,0,3
667020,10,0,3
667031,9,0,3
667042,7,0,3
667053,8,0,3
667064,9,0,3
667075,9,0,3
667086,8,0,3
667097,8,0,3
667108,4,0,3
667119,6,0,3
667130,7,0,3
667141,8,0,3
667152,7,0,3
667163,9,0,3
667174,6,0,3
667185,7,0,3
667196,11,0,3
667207,6,0,3
667218,9,0,3
667229,9,0,3
667240,8,0,3
667251,8,0,3
667262,7,0,3
667273,5,0,3
667284,8,0,3
667295,7,0,3
667306,7,0,3
667317,10,0,3
667328,15,0,3
667339,8,0,3
667350,9,0,3
667361,9,0,3
667372,7,0,3
667383,7,0,3
667394,6,0,3
667405,8,0,3
667416,8,0,3
667427,9,0,3
667438,8,0,3
667449,8,0,3
667460,7,0,3
667471,13,0,3
667482,6,0,3
667493,9,0,3
667504,9,0,3
667515,10,0,3
667526,5,0,3
667537,5,0,3
667548,11,0,3
667559,10,0,3
667570,8,0,3
667581,7,0,3
667592,9,0,3
667603,10,0,3
667614,10,0,3
667625,10,0,3
667636,8,0,3
667647,10,0,3
667658,7,0,3
667669,10,0,3
667680,10,0,3
667691,9,0,3
667702,12,0,3
667713,7,0,3
667724,7,0,3
667735,10,0,3
667746,9,0,3
667757,9,0,3
667768,9,0,3
667779,8,0,3
667790,10,0,3
667801,10,0,3
667812,7,0,3
667823,10,0,3
667834,11,0,3
667845,9,0,3
667856,9,0,3
667867,10,0,3
667878,7,0,3
667889,9,0,3
667900,9,0,3
667911,7,0,3
667922,7,0,3
667933,9,0,3
667944,7,0,3
667955,8,0,3
667966,9,0,3
667977,5,0,3
667988,8,0,3
667999,11,0,3
668010,8,0,3
668021,11,0,3
668032,7,0,3
668043,6,0,3
668054,8,0,3
668065,7,0,3
668076,7,0,3
668087,8,0,3
668098,15,0,3
668109,7,0,3
668120,7,0,3
668131,8,0,3
668142,7,0,3
668153,10,0,3
668164,10,0,3
668175,8,0,3
668186,9,0,3
668197,7,0,3
668208,5,0,3
668219,5,0,3
668230,6,0,3
668241,9,0,3
668252,7,0,3
668263,8,0,3
668274,7,0,3
668285,8,0,3
668296,8,0,3
668307,7,0,3
668318,5,0,3
668329,6,0,3
668340,9,0,3
668351,7,0,3
668362,9,0,3
668373,8,0,3
668384,9,0,3
668395,7,0,3
668406,7,0,3
668417,8,0,3
668428,7,0,3
668489,1283,0,3
668500,64,0,3
668511,0,0,3
668522,0,0,3
668533,53,0,3
668544,42,0,3
668555,22,0,3
668566,9,0,3
668577,0,0,3
668588,1,0,3
668599,3,0,3
668610,6,0,3
668621,7,0,3
668632,10,0,3
668643,9,0,3
668654,8,0,3
668665,8,0,3
668676,9,0,3
668737,4095,0,3
668798,690,0,3
668809,0,0,3
668820,47,0,3
668831,70,0,3
668842,44,0,3
668853,28,0,3
668864,18,0,3
668875,12,0,3
668886,11,0,3
668947,4095,0,3
668958,72,0,3
668969,93,0,3
668980,0,0,3
668991,0,0,3
669002,34,0,3
669013,45,0,3
669024,32,0,3
669035,27,0,3
669046,22,0,3
669057,17,0,3
669068,16,0,3
669079,14,0,3
669090,15,0,3
669101,12,0,3
669112,15,0,3
669123,14,0,3
669134,15,0,3
669145,15,0,3
669156,14,0,3
669167,13,0,3
669178,12,0,3
669189,13,0,3
669200,15,0,3
669211,14,0,3
669222,14,0,3
669233,13,0,3
669244,14,0,3
669255,13,0,3
669266,15,0,3
669277,13,0,3
669288,13,0,3
669299,13,0,3
669310,13,0,3
669321,12,0,3
669332,12,0,3
669343,15,0,3
669354,12,0,3
669365,12,0,3
669376,13,0,3
669387,11,0,3
669398,11,0,3
669409,11,0,3
669420,13,0,3
669431,13,0,3
669442,13,0,3
669453,11,0,3
669464,11,0,3
669475,12,0,3
669486,10,0,3
669497,12,0,3
669508,11,0,3
669519,11,0,3
669530,10,0,3
669541,8,0,3
669552,11,0,3
669563,10,0,3
669574,9,0,3
669585,9,0,3
669596,11,0,3
669607,11,0,3
669617,15,0,3
669628,0,0,3
669689,1855,0,3
669700,390,0,3
669711,128,0,3
669722,41,0,3
669733,20,0,3
669744,13,0,3
669755,14,0,3
669766,10,0,3
669777,10,0,3
669788,10,0,3
669799,11,0,3
669810,9,0,3
669821,11,0,3
669832,11,0,3
669843,8,0,3
669854,9,0,3
669865,12,0,3
669876,7,0,3
669887,11,0,3
669898,10,0,3
669909,9,0,3
669920,12,0,3
669931,12,0,3
669942,14,0,3
669953,5,0,3
669964,11,0,3
669975,8,0,3
669986,10,0,3
669997,9,0,3
670008,8,0,3
670019,11,0,3
670030,9,0,3
670041,9,0,3
670052,12,0,3
670063,9,0,3
670074,10,0,3
670085,9,0,3
670096,9,0,3
670107,8,0,3
670118,9,0,3
670129,9,0,3
670140,6,0,3
670151,8,0,3
670162,8,0,3
670173,9,0,3
670184,9,0,3
670195,10,0,3
670206,7,0,3
670217,8,0,3
670228,7,0,3
670239,8,0,3
670250,9,0,3
670261,7,0,3
670272,11,0,3
670283,8,0,3
670294,7,0,3
670305,8,0,3
670316,8,0,3
670327,8,0,3
670338,8,0,3
670349,10,0,3
670360,8,0,3
670371,9,0,3
670382,10,0,3
670393,9,0,3
670404,8,0,3
670415,10,0,3
670426,8,0,3
670437,8,0,3
670448,8,0,3
670459,11,0,3
670470,10,0,3
670481,8,0,3
670492,7,0,3
670503,8,0,3
670514,8,0,3
670525,10,0,3
670536,9,0,3
670547,8,0,3
670558,9,0,3
670569,9,0,3
670580,10,0,3
670591,8,0,3
670602,10,0,3
670613,8,0,3
670624,8,0,3
670635,9,0,3
670696,1596,0,3
670707,459,0,3
670768,823,0,3
670779,49,0,3
670790,56,0,3
670801,0,0,3
670812,15,0,3
670823,20,0,3
670834,12,0,3
670845,15,0,3
670856,12,0,3
670867,14,0,3
670878,13,0,3
670889,11,0,3
670900,12,0,3
670911,11,0,3
670922,11,0,3
670933,19,0,3
670944,11,0,3
670955,8,0,3
670966,10,0,3
670977,10,0,3
670988,8,0,3
670999,13,0,3
671010,10,0,3
671021,11,0,3
671032,11,0,3
671043,10,0,3
671054,11,0,3
671065,12,0,3
671076,12,0,3
671087,10,0,3
671098,11,0,3
671109,9,0,3
671120,11,0,3
671131,11,0,3
671142,7,0,3
671153,11,0,3
671164,10,0,3
671175,8,0,3
671186,10,0,3
671197,11,0,3
671208,8,0,3
671219,12,0,3
671230,8,0,3
671241,10,0,3
671252,10,0,3
671263,10,0,3
671274,10,0,3
671285,11,0,3
671296,11,0,3
671307,9,0,3
671318,9,0,3
671329,9,0,3
671340,11,0,3
671351,11,0,3
671362,10,0,3
671373,11,0,3
671384,12,0,3
671395,10,0,3
671406,10,0,3
671417,10,0,3
671428,12,0,3
671439,11,0,3
671450,12,0,3
671461,11,0,3
671472,10,0,3
671483,10,0,3
671494,10,0,3
671505,10,0,3
671516,11,0,3
671527,11,0,3
671538,8,0,3
671549,12,0,3
671610,4095,0,3
671621,233,0,3
671632,164,0,3
671643,69,0,3
671654,87,0,3
671665,36,0,3
671676,13,0,3
671687,28,0,3
671698,15,0,3
671709,0,0,3
671720,8,0,3
671731,10,0,3
671742,10,0,3
671753,10,0,3
671764,11,0,3
671775,12,0,3
671786,12,0,3
671797,14,0,3
671808,9,0,3
671819,10,0,3
671830,12,0,3
671841,10,0,3
671852,10,0,3
671863,12,0,3
671874,12,0,3
671885,14,0,3
671896,9,0,3
671907,12,0,3
671918,11,0,3
671929,10,0,3
671940,10,0,3
671951,11,0,3
671962,10,0,3
671973,10,0,3
671984,12,0,3
671995,11,0,3
672006,10,0,3
672017,13,0,3
672028,10,0,3
672039,12,0,3
672050,12,0,3
672061,11,0,3
672072,9,0,3
672083,14,0,3
672094,10,0,3
672105,13,0,3
672116,11,0,3
672127,9,0,3
672138,10,0,3
672149,10,0,3
672160,10,0,3
672171,11,0,3
672182,10,0,3
672193,11,0,3
672204,10,0,3
672215,12,0,3
672226,11,0,3
672237,10,0,3
672248,12,0,3
672259,11,0,3
672270,13,0,3
672281,11,0,3
672292,13,0,3
672303,14,0,3
672314,13,0,3
672325,10,0,3
672336,9,0,3
672347,12,0,3
672358,191,0,3
672369,58,0,3
672380,11,0,3
672391,15,0,3
672402,19,0,3
672413,28,0,3
672424,23,0,3
672435,63,0,3
672446,0,0,3
672457,54,0,3
672468,0,0,3
672479,45,0,3
672490,0,0,3
672501,2,0,3
672512,28,0,3
672523,27,0,3
672534,24,0,3
672545,18,0,3
672556,10,0,3
672567,11,0,3
672578,10,0,3
672589,9,0,3
672600,11,0,3
672611,11,0,3
672622,10,0,3
672633,10,0,3
672644,11,0,3
672655,9,0,3
672666,8,0,3
672677,10,0,3
672688,12,0,3
672699,10,0,3
672710,10,0,3
672721,19,0,3
672732,9,0,3
672743,10,0,3
672754,10,0,3
672765,10,0,3
672776,7,0,3
672787,10,0,3
672798,11,0,3
672809,11,0,3
672820,12,0,3
672831,11,0,3
672842,11,0,3
672853,10,0,3
672864,10,0,3
672875,10,0,3
672886,10,0,3
672897,10,0,3
672908,10,0,3
672919,12,0,3
672930,12,0,3
672941,9,0,3
672952,11,0,3
672963,10,0,3
672974,8,0,3
672985,9,0,3
672996,9,0,3
673007,12,0,3
673018,11,0,3
673029,10,0,3
673040,10,0,3
673051,14,0,3
673062,14,0,3
673073,10,0,3
673084,11,0,3
673095,9,0,3
673156,3206,0,3
673167,369,0,3
673178,450,0,3
673239,591,0,3
673250,23,0,3
673261,22,0,3
673272,24,0,3
673283,13,0,3
673294,11,0,3
673305,12,0,3
673316,15,0,3
673327,9,0,3
673338,11,0,3
673349,12,0,3
673360,8,0,3
673371,10,0,3
673382,12,0,3
673393,10,0,3
673404,10,0,3
673415,11,0,3
673426,11,0,3
673437,10,0,3
673448,10,0,3
673459,9,0,3
673470,8,0,3
673481,10,0,3
673492,9,0,3
673503,10,0,3
673514,7,0,3
673525,8,0,3
673536,15,0,3
673547,10,0,3
673558,11,0,3
673569,10,0,3
673580,10,0,3
673591,9,0,3
673602,10,0,3
673613,10,0,3
673624,12,0,3
673635,10,0,3
673646,10,0,3
673657,9,0,3
673668,15,0,3
673679,7,0,3
673690,11,0,3
673701,9,0,3
673712,10,0,3
673723,8,0,3
673734,10,0,3
673745,8,0,3
673756,9,0,3
673767,9,0,3
673828,3732,0,3
673839,2,0,3
673850,40,0,3
673861,61,0,3
673872,87,0,3
673883,117,0,3
673894,152,0,3
673905,180,0,3
673916,211,0,3
673927,266,0,3
673938,267,0,3
673949,202,0,3
673960,0,0,3
673971,0,0,3
673982,37,0,3
673993,0,0,3
674004,29,0,3
674015,2,0,3
674026,11,0,3
674037,9,0,3
674048,7,0,3
674059,9,0,3
674070,8,0,3
674081,11,0,3
674092,10,0,3
674103,9,0,3
674114,8,0,3
674125,8,0,3
674136,11,0,3
674147,10,0,3
674158,6,0,3
674169,9,0,3
674180,8,0,3
674191,7,0,3
674202,13,0,3
674213,8,0,3
674224,7,0,3
674235,9,0,3
674246,8,0,3
674257,7,0,3
674268,8,0,3
674279,8,0,3
674290,8,0,3
674301,8,0,3
674312,8,0,3
674323,9,0,3
674334,8,0,3
674345,6,0,3
674356,9,0,3
674367,9,0,3
674378,9,0,3
674389,10,0,3
674400,9,0,3
674411,9,0,3
674422,6,0,3
674483,2062,0,3
674494,46,0,3
674505,130,0,3
674516,196,0,3
674527,197,0,3
674538,150,0,3
674549,143,0,3
674560,162,0,3
674571,222,0,3
674582,332,0,3
674593,460,0,3
674654,548,0,3
674665,91,0,3
674676,20,0,3
674687,50,0,3
674698,14,0,3
674709,11,0,3
674720,19,0,3
674731,17,0,3
674742,13,0,3
674753,12,0,3
674764,13,0,3
674775,12,0,3
674786,14,0,3
674797,11,0,3
674808,10,0,3
674819,10,0,3
674830,12,0,3
674841,13,0,3
674852,12,0,3
674863,12,0,3
674874,13,0,3
674885,12,0,3
674896,10,0,3
674907,12,0,3
674918,14,0,3
674929,12,0,3
674940,9,0,3
674951,11,0,3
674962,11,0,3
674973,10,0,3
674984,12,0,3
674995,11,0,3
675006,10,0,3
675017,10,0,3
675028,8,0,3
675039,9,0,3
675100,2112,0,3
675111,0,0,3
675122,0,0,3
675133,0,0,3
675144,19,0,3
675155,98,0,3
675166,200,0,3
675177,274,0,3
675188,330,0,3
675199,399,0,3
675210,484,0,3
675271,533,0,3
675282,38,0,3
675293,25,0,3
675304,2,0,3
675315,21,0,3
675326,13,0,3
675337,13,0,3
675348,10,0,3
675359,12,0,3
675370,15,0,3
675381,14,0,3
675392,14,0,3
675403,16,0,3
675414,14,0,3
675425,14,0,3
675436,15,0,3
675447,15,0,3
675458,13,0,3
675469,15,0,3
675480,14,0,3
675491,11,0,3
675502,16,0,3
675513,14,0,3
675524,15,0,3
675535,14,0,3
675546,12,0,3
675557,12,0,3
675568,13,0,3
675579,12,0,3
675590,13,0,3
675601,13,0,3
675612,12,0,3
675623,10,0,3
675634,12,0,3
675645,11,0,3
675656,13,0,3
675667,8,0,3
675728,4095,0,3
675739,0,0,3
675750,0,0,3
675761,48,0,3
675772,116,0,3
675783,162,0,3
675794,179,0,3
675805,131,0,3
675816,123,0,3
675827,159,0,3
675838,216,0,3
675849,344,0,3
675910,505,0,3
675921,66,0,3
675932,138,0,3
675943,23,0,3
675954,93,0,3
675965,0,0,3
675976,44,0,3
675987,46,0,3
675998,48,0,3
676009,34,0,3
676020,25,0,3
676031,21,0,3
676042,16,0,3
676053,17,0,3
676064,16,0,3
676075,13,0,3
676086,16,0,3
676097,18,0,3
676108,16,0,3
676119,14,0,3
676130,13,0,3
676141,14,0,3
676152,15,0,3
676163,13,0,3
676174,12,0,3
676185,20,0,3
676196,14,0,3
676207,12,0,3
676218,16,0,3
676229,13,0,3
676240,13,0,3
676251,13,0,3
676262,13,0,3
676273,11,0,3
676284,13,0,3
676295,13,0,3
676306,9,0,3
676317,14,0,3
676328,13,0,3
676339,12,0,3
676350,13,0,3
676361,9,0,3
676372,16,0,3
676383,12,0,3
676394,12,0,3
676405,9,0,3
676416,13,0,3
676427,10,0,3
676438,11,0,3
676449,13,0,3
676460,17,0,3
676471,11,0,3
676482,12,0,3
676493,11,0,3
676504,11,0,3
676515,20,0,3
676526,11,0,3
676537,11,0,3
676548,18,0,3
676559,9,0,3
676570,5,0,3
676581,10,0,3
676592,13,0,3
676603,12,0,3
676614,11,0,3
676625,10,0,3
676636,11,0,3
676647,10,0,3
676658,10,0,3
676669,11,0,3
676680,12,0,3
676741,2639,0,3
676752,14,0,3
676763,70,0,3
676774,0,0,3
676785,40,0,3
676796,55,0,3
676807,0,0,3
676818,0,0,3
676829,0,0,3
676840,1,0,3
676851,15,0,3
676862,15,0,3
676873,13,0,3
676884,14,0,3
676895,11,0,3
676906,10,0,3
676917,10,0,3
676978,870,0,3
677039,657,0,3
677050,92,0,3
677061,17,0,3
677072,67,0,3
677083,1,0,3
677094,0,0,3
677105,0,0,3
677116,0,0,3
677127,8,0,3
677138,15,0,3
677149,17,0,3
677160,12,0,3
677171,12,0,3
677182,14,0,3
677193,11,0,3
677204,17,0,3
677215,15,0,3
677226,13,0,3
677237,20,0,3
677248,13,0,3
677259,11,0,3
677270,13,0,3
677281,10,0,3
677292,13,0,3
677303,11,0,3
677314,19,0,3
677325,11,0,3
677336,13,0,3
677347,15,0,3
677358,17,0,3
677369,13,0,3
677380,14,0,3
677391,11,0,3
677402,11,0,3
677413,10,0,3
677424,15,0,3
677435,12,0,3
677446,11,0,3
677457,12,0,3
677468,12,0,3
677479,14,0,3
677490,10,0,3
677501,12,0,3
677512,11,0,3
677523,10,0,3
677534,14,0,3
677545,9,0,3
677556,10,0,3
677567,9,0,3
677578,9,0,3
677589,10,0,3
677600,10,0,3
677611,14,0,3
677622,15,0,3
677633,11,0,3
677644,10,0,3
677655,10,0,3
677666,13,0,3
677677,11,0,3
677688,9,0,3
677699,10,0,3
677710,11,0,3
677721,10,0,3
677732,11,0,3
677743,10,0,3
677754,9,0,3
677765,10,0,3
677776,9,0,3
677787,9,0,3
677798,10,0,3
677809,9,0,3
677820,8,0,3
677831,11,0,3
677842,9,0,3
677853,10,0,3
677864,10,0,3
677875,10,0,3
677886,9,0,3
677897,13,0,3
677908,11,0,3
677919,9,0,3
677930,10,0,3
677941,11,0,3
677952,10,0,3
677963,13,0,3
677974,9,0,3
677985,12,0,3
677996,11,0,3
678007,8,0,3
678018,11,0,3
678029,11,0,3
678040,10,0,3
678051,10,0,3
678062,11,0,3
678073,9,0,3
678084,11,0,3
