Elapsed,PiezoValue,BucketFlip,BucketCount
583600,9,0,3
583611,9,0,3
583622,10,0,3
583633,8,0,3
583644,7,0,3
583655,9,0,3
583666,9,0,3
583677,6,0,3
583688,8,0,3
583699,9,0,3
583710,7,0,3
583721,8,0,3
583732,7,0,3
583743,8,0,3
583754,11,0,3
583765,7,0,3
583776,12,0,3
583787,6,0,3
583798,7,0,3
583809,8,0,3
583820,9,0,3
583831,9,0,3
583842,10,0,3
583853,9,0,3
583864,8,0,3
583875,7,0,3
583886,8,0,3
583897,8,0,3
583908,7,0,3
583919,8,0,3
583930,10,0,3
583941,8,0,3
583952,6,0,3
583963,8,0,3
583974,9,0,3
583985,8,0,3
583996,7,0,3
584007,6,0,3
584018,5,0,3
584029,9,0,3
584040,4,0,3
584051,10,0,3
584062,7,0,3
584073,8,0,3
584084,8,0,3
584095,8,0,3
584106,10,0,3
584117,5,0,3
584128,4,0,3
584139,7,0,3
584150,8,0,3
584161,8,0,3
584172,8,0,3
584183,7,0,3
584194,11,0,3
584205,8,0,3
584216,7,0,3
584227,7,0,3
584238,7,0,3
584249,6,0,3
584260,9,0,3
584271,9,0,3
584282,7,0,3
584293,9,0,3
584304,8,0,3
584315,9,0,3
584326,9,0,3
584337,7,0,3
584348,7,0,3
584359,6,0,3
584370,7,0,3
584381,9,0,3
584392,9,0,3
584403,7,0,3
584414,6,0,3
584425,8,0,3
584436,9,0,3
584447,7,0,3
584458,8,0,3
584469,8,0,3
584480,8,0,3
584491,8,0,3
584502,7,0,3
584513,14,0,3
584524,10,0,3
584535,7,0,3
584546,9,0,3
584557,8,0,3
584568,7,0,3
584579,9,0,3
584590,10,0,3
584601,7,0,3
584612,7,0,3
584623,13,0,3
584634,10,0,3
584645,7,0,3
584656,11,0,3
584667,10,0,3
584678,8,0,3
584689,9,0,3
584700,8,0,3
584711,9,0,3
584722,8,0,3
584733,8,0,3
584744,9,0,3
584755,9,0,3
584766,7,0,3
584777,8,0,3
584788,7,0,3
584799,6,0,3
584810,14,0,3
584821,8,0,3
584832,8,0,3
584843,6,0,3
584854,8,0,3
584865,7,0,3
584876,9,0,3
584887,8,0,3
584898,9,0,3
584909,9,0,3
584920,9,0,3
584931,7,0,3
584942,7,0,3
584953,7,0,3
584964,6,0,3
584975,8,0,3
584986,8,0,3
584997,8,0,3
585008,7,0,3
585019,7,0,3
585030,6,0,3
585041,8,0,3
585052,7,0,3
585063,8,0,3
585074,8,0,3
585085,7,0,3
585096,5,0,3
585107,10,0,3
585118,8,0,3
585129,7,0,3
585140,9,0,3
585151,10,0,3
585162,5,0,3
585173,9,0,3
585184,7,0,3
585195,7,0,3
585206,8,0,3
585217,8,0,3
585228,9,0,3
585239,7,0,3
585250,11,0,3
585261,9,0,3
585272,8,0,3
585283,5,0,3
585294,8,0,3
585305,10,0,3
585316,7,0,3
585327,6,0,3
585338,9,0,3
585349,9,0,3
585360,9,0,3
585371,6,0,3
585382,6,0,3
585393,9,0,3
585404,7,0,3
585415,8,0,3
585426,5,0,3
585437,8,0,3
585448,8,0,3
585459,8,0,3
585470,8,0,3
585481,11,0,3
585492,8,0,3
585503,7,0,3
585514,8,0,3
585525,8,0,3
585536,8,0,3
585547,8,0,3
585558,8,0,3
585569,9,0,3
585580,15,0,3
585591,8,0,3
585602,7,0,3
585613,8,0,3
585624,8,0,3
585635,9,0,3
585646,4,0,3
585657,11,0,3
585668,8,0,3
585679,9,0,3
585690,9,0,3
585701,9,0,3
585712,8,0,3
585723,8,0,3
585734,8,0,3
585745,8,0,3
585756,9,0,3
585767,8,0,3
585778,10,0,3
585789,10,0,3
585800,9,0,3
585811,11,0,3
585822,9,0,3
585833,9,0,3
585844,11,0,3
585855,12,0,3
585866,7,0,3
585877,8,0,3
585888,10,0,3
585899,5,0,3
585910,9,0,3
585921,9,0,3
585932,7,0,3
585943,5,0,3
585954,9,0,3
585965,8,0,3
585976,8,0,3
585987,9,0,3
585998,7,0,3
586009,14,0,3
586020,9,0,3
586031,10,0,3
586042,8,0,3
586053,8,0,3
586064,9,0,3
586075,8,0,3
586086,7,0,3
586097,9,0,3
586108,8,0,3
586119,9,0,3
586130,10,0,3
586141,10,0,3
586152,9,0,3
586163,8,0,3
586174,10,0,3
586185,9,0,3
586196,8,0,3
586207,10,0,3
586218,20,0,3
586229,9,0,3
586240,9,0,3
586251,6,0,3
586262,8,0,3
586273,8,0,3
586284,5,0,3
586295,9,0,3
586306,8,0,3
586317,7,0,3
586328,7,0,3
586339,8,0,3
586350,7,0,3
586361,8,0,3
586372,6,0,3
586383,9,0,3
586394,15,0,3
586405,8,0,3
586416,10,0,3
586427,8,0,3
586438,9,0,3
586449,12,0,3
586460,8,0,3
586471,10,0,3
586482,7,0,3
586493,9,0,3
586504,8,0,3
586515,8,0,3
586526,8,0,3
586537,9,0,3
586548,8,0,3
586559,9,0,3
586570,10,0,3
586581,9,0,3
586592,7,0,3
586603,8,0,3
586614,9,0,3
586625,7,0,3
586636,9,0,3
586647,6,0,3
586658,9,0,3
586669,7,0,3
586680,11,0,3
586691,9,0,3
586702,10,0,3
586713,10,0,3
586724,10,0,3
586735,9,0,3
586746,11,0,3
586757,11,0,3
586768,10,0,3
586779,12,0,3
586790,10,0,3
586801,10,0,3
586812,10,0,3
586823,8,0,3
586834,9,0,3
586845,10,0,3
586856,11,0,3
586867,9,0,3
586878,9,0,3
586889,7,0,3
586900,9,0,3
586911,7,0,3
586922,10,0,3
586933,9,0,3
586944,10,0,3
586955,11,0,3
586966,8,0,3
586977,10,0,3
586988,8,0,3
586999,10,0,3
587010,9,0,3
587021,10,0,3
587032,8,0,3
587043,9,0,3
587054,8,0,3
587065,8,0,3
587076,9,0,3
587087,9,0,3
587098,8,0,3
587109,8,0,3
587120,9,0,3
587131,10,0,3
587142,9,0,3
587153,10,0,3
587164,7,0,3
587175,9,0,3
587186,6,0,3
587197,9,0,3
587208,9,0,3
587219,9,0,3
587230,8,0,3
587241,8,0,3
587252,9,0,3
587263,9,0,3
587274,7,0,3
587285,10,0,3
587296,20,0,3
587307,11,0,3
587318,11,0,3
587329,9,0,3
587340,9,0,3
587351,9,0,3
587362,9,0,3
587373,9,0,3
587384,6,0,3
587395,7,0,3
587406,8,0,3
587417,9,0,3
587428,7,0,3
587439,10,0,3
587450,8,0,3
587461,9,0,3
587472,11,0,3
587483,6,0,3
587494,9,0,3
587505,10,0,3
587516,9,0,3
587527,9,0,3
587538,9,0,3
587549,10,0,3
587560,9,0,3
587571,10,0,3
587582,9,0,3
587593,5,0,3
587604,6,0,3
587615,10,0,3
587626,7,0,3
587637,9,0,3
587648,7,0,3
587659,8,0,3
587670,11,0,3
587681,8,0,3
587692,9,0,3
587703,8,0,3
587714,7,0,3
587725,10,0,3
587736,11,0,3
587747,8,0,3
587758,9,0,3
587769,8,0,3
587780,9,0,3
587791,10,0,3
587802,8,0,3
587813,6,0,3
587824,7,0,3
587835,6,0,3
587846,9,0,3
587857,8,0,3
587868,8,0,3
587879,9,0,3
587890,9,0,3
587901,9,0,3
587912,9,0,3
587923,9,0,3
587934,9,0,3
587945,9,0,3
587956,12,0,3
587967,12,0,3
587978,8,0,3
587989,8,0,3
588000,6,0,3
588011,8,0,3
588022,10,0,3
588033,7,0,3
588044,9,0,3
588055,11,0,3
588066,6,0,3
588077,8,0,3
588088,9,0,3
588099,8,0,3
588110,9,0,3
588121,9,0,3
588132,6,0,3
588143,10,0,3
588154,11,0,3
588165,8,0,3
588176,11,0,3
588187,8,0,3
588198,14,0,3
588209,8,0,3
588220,10,0,3
588231,11,0,3
588242,14,0,3
